Prot_1,Prot_2
PRKCG,FAM167A
N4BP2,RPGRIP1L
IKBKG,CCDC138
SEC16A,BTBD3
SELENOH,RPGRIP1L
CEACAM3,CNIH3
MORF4L1,PALB2
FLT1,VEGFA
FLT1,VEGFB
FLT1,SRPK1
GORASP2,BTBD3
AMOTL1,SCML1
CNIH3,VSIR
CNIH3,FAM210B
CNIH3,GPX8
DDHD1,SCML1
SCML1,CDADC1
SCML1,RENBP
SCML1,NPM3
ITPA,TSHR
AMT,HSPA8
CASZ1,PALB2
SMCO4,GPA33
EGFL7,IFI30
IL17F,IL17RC
JADE2,ZNF496
ECH1,RPGRIP1L
ABRACL,RPGRIP1L
TP53,RPGRIP1L
PALB2,PDS5B
PALB2,VIRMA
PALB2,SNAI1
PALB2,PRDM14
PALB2,CST6
PALB2,KEAP1
PALB2,RAD51
PALB2,KDM5A
SALL2,TSHR
B9D1,IFI30
STX12,CCDC138
CEP63,CCDC138
CDKN2C,ST14
FAM161B,CCDC138
UBE3B,IFI30
CD9,MAP2K1
CD9,HBEGF
WASHC2A,RPGRIP1L
IDH3B,RPGRIP1L
SUMO3,ZNF496
SUMO2,ZNF496
EOGT,IFI30
EMC3,RPGRIP1L
NOTCH2NLA,IFI30
ANK3,SPAG9
TNRC6B,RPGRIP1L
CCSER1,VIRMA
CCSER1,MAPRE1
CCSER1,MAPRE3
GMCL1,FAM167A
CENPJ,CCDC138
WDCP,RPGRIP1L
CEP135,CCDC138
SEC63,RPGRIP1L
ZSCAN12,ZNF496
RACGAP1,RPGRIP1L
B3KNW7,MPP6
USF1,MAP3K7CL
CAPZA2,RPGRIP1L
ARR3,ZNF496
NDUFB4,RPGRIP1L
CAPZA1,RPGRIP1L
PHB,ST14
THOP1,MPP6
GPA33,MALL
TP53BP2,RPGRIP1L
SPAG5,RPGRIP1L
ST14,RGS16
ST14,RAD51
ST14,IGHV3-23
DDX54,RPGRIP1L
CNTRL,CCDC138
CNTRL,RPGRIP1L
DAPK1,IFI30
NR3C1,ZNF496
CEP43,CCDC138
AK8,MAP3K7CL
FDXACB1,TUBGCP4
RBM15,RPGRIP1L
PSMD7,RPGRIP1L
RPGRIP1L,TNRC6A
RPGRIP1L,CEP152
RPGRIP1L,CEP350
RPGRIP1L,PTMA
RPGRIP1L,CD2AP
RPGRIP1L,PCNT
RPGRIP1L,CCDC138
RPGRIP1L,CEP162
RPGRIP1L,RAD50
RPGRIP1L,PLEKHG1
TCEANC,CCDC138
MPP6,DNM2
CEP152,CCDC138
NIN,CCDC138
TSHR,GOLGA2
CCDC138,CEP162
BTBD6,BTBD3
