Genes,Naive,Early Extra-GC,Late Extra-GC,GC
POU3F2,0.5102775283836756,0.5296418955654667,0.49937823792563973,0.5020919437972361
AR,0.3964597259233652,0.5268524934778881,0.4465955383477207,0.46737550683946594
ZSCAN29,0.40382172236443437,0.11490888052652078,0.5240708505160114,0.006600684031352024
POU1F1,0.5048130339115968,0.5212969236332861,0.49397281935873183,0.49397281935873183
RXRG,0.20763936477824452,0.5185306701403959,0.35573553569679656,0.28549149107196226
FOXI3,0.5157720477013162,0.006600684031352024,0.04198769561567468,0.02835886456006894
SRY,0.4440281428424748,0.4726386768837407,0.5130210143294263,0.4805857385762724
ZBTB45,0.09120676821973253,0.49397281935873183,0.2789483924830264,0.004946423935325574
ZBTB44,0.3348288508774829,0.4491695423428935,0.240564149474711,0.4912810276930205
CDX2,0.3394371539636771,0.48859646232235143,0.32567546889099563,0.292077683924819
NR2E1,0.48859646232235143,0.23847428455525183,0.2468600779315258,0.20561711939747665
BCL11B,0.4414673219808013,0.3143503195339422,0.08045397644347055,0.4832488559957562
TAL1,0.292077683924819,0.32567546889099563,0.4726386768837407,0.32567546889099563
ALX3,0.011579947430959423,0.4700036292457356,0.0032948958968524265,0.026668247082161294
RXRA,0.46737550683946594,0.3302416868705768,0.1505934179012441,0.4700036292457356
ZIM3,0.3143503195339422,0.46475427335959185,0.24475702773474695,0.19556678354397533
POU5F1B,0.35105168638437023,0.4621398927855209,0.39401772226781356,0.36280270291988903
JDP2,0.04198769561567468,0.045424125114255705,0.4595323293784402,0.09301019521888317
ASCL1,0.3580857130417502,0.41621345465959786,0.45693154767838273,0.4389130421757044
MLXIP,0.41871033485818493,0.4465955383477207,0.08940658771558449,0.22808997524953534
SOX9,0.2876820724517809,0.4440281428424748,0.3166051119210314,0.3076162873525981
FOXA2,0.17969343438768515,0.4312891170650451,0.3348288508774829,0.2659892478405211
SNAI2,0.36280270291988903,0.3487179630381501,0.3076162873525981,0.4287606707116865
NKX2-2,0.3302416868705768,0.36992017068875305,0.41123832001948407,0.42623860127897656
GATA6,0.2789483924830264,0.38672728900513426,0.41871033485818493,0.3166051119210314
TBPL2,0.1448736692284571,0.41123832001948407,0.3031519942239127,0.20158485586953825
HNF4A,0.20359895524123955,0.40876000400501694,0.16406811648460423,0.16019963970668394
ZFP28,0.40628781485962795,0.3843089081408526,0.36516956793015526,0.3440667918624192
GATA4,0.3325326386171327,0.3348288508774829,0.39890770756200533,0.29649270213393575
ESR1,0.1429743334248047,0.11675560311968551,0.20763936477824452,0.3915816674699324
MYOD1,0.2468600779315258,0.3076162873525981,0.30538164955118186,0.38915153261664054
OLIG2,0.38915153261664054,0.13729787541999947,0.07867303207247586,0.05928916525142741
KDM2A,0.30985592994610295,0.34174929372205676,0.38915153261664054,0.09662683568907177
FOXA1,0.28549149107196226,0.3580857130417502,0.3746934494414107,0.38672728900513426
GATA2,0.26813747637881075,0.3121005997999267,0.38189636173546876,0.20359895524123955
FOXE1,0.3746934494414107,0.04027389913794008,0.18759861389479837,0.16213200745773793
OLIG3,0.3723039620440292,0.1186057424078469,0.045424125114255705,0.0317486983145803
CREBZF,0.11306556203223161,0.25744218726206275,0.36754204828378556,0.3348288508774829
PBX1,0.3031519942239127,0.36280270291988903,0.32113000651932105,0.3371303478657622
PHOX2B,0.3166051119210314,0.35573553569679656,0.3234001550538601,0.3302416868705768
FOXF1,0.1505934179012441,0.10025660373965034,0.3463896732785589,0.29870754246348863
CPEB1,0.15442484021280006,0.3463896732785589,0.23847428455525183,0.14677661937454325
TERF2,0.3463896732785589,0.014913283850717522,0.3143503195339422,0.013245226750020567
GATA5,0.217812392491295,0.3440667918624192,0.30985592994610295,0.17772686541564423
ATOH1,0.18363821267870145,0.2260259910286838,0.30092729920180145,0.3325326386171327
TBX21,0.014913283850717522,0.011579947430959423,0.02835886456006894,0.3279559715897208
NKX2-1,0.13353139262452263,0.3234001550538601,0.26813747637881075,0.08940658771558449
HOXB13,0.19157476227443776,0.3166051119210314,0.09120676821973253,0.18759861389479837
ETV4,0.3076162873525981,0.28549149107196226,0.27244782787993294,0.2789483924830264
FEZF1,0.2322307679155667,0.29870754246348863,0.2659892478405211,0.25957211351988757
POU4F3,0.25744218726206275,0.19957480494151414,0.20561711939747665,0.28987746301521666
ZBTB11,0.13541286072422823,0.05928916525142741,0.28987746301521666,0.0016460909066686805
TLX3,0.07512063046810817,0.2876820724517809,0.11675560311968551,0.1186057424078469
POU4F2,0.22191075888357722,0.18561645269080723,0.1525072940835283,0.28330569785198206
DLX3,0.22808997524953534,0.28330569785198206,0.25957211351988757,0.26384562429726977
GATA1,0.20966570792347697,0.1448736692284571,0.28330569785198206,0.240564149474711
HOXC10,0.2116961654738589,0.2767768389695185,0.2157694908614947,0.2157694908614947
MYOG,0.19356878088130222,0.24265839107782583,0.2746099908844282,0.24475702773474695
FOXR2,0.24475702773474695,0.19556678354397533,0.16213200745773793,0.27244782787993294
FOXA3,0.08402540881106792,0.11122563511022437,0.2702903297399117,0.2553167879497492
PGR,0.10572607954418577,0.2702903297399117,0.18958471186642784,0.1486831976451249
TP73,0.045424125114255705,0.26813747637881075,0.2363887780642304,0.17969343438768515
FOXO6,0.18958471186642784,0.20158485586953825,0.26384562429726977,0.21373075417164647
SIX1,0.26384562429726977,0.2157694908614947,0.2239662580656733,0.15442484021280006
ZSCAN31,0.021613476420537188,0.26170658604852026,0.24265839107782583,0.1038995950181515
FOXN2,0.24265839107782583,0.0540672212702757,0.26170658604852026,0.07867303207247586
NFE2,0.08223809823697223,0.2553167879497492,0.2531958963806117,0.06103589058636924
ELF3,0.2553167879497492,0.2239662580656733,0.2260259910286838,0.23847428455525183
SOX8,0.240564149474711,0.25107949347423403,0.17380529176246257,0.2343076118604059
PDX1,0.20561711939747665,0.23015822831359428,0.25107949347423403,0.24265839107782583
HOXC9,0.05928916525142741,0.24896756027109057,0.006600684031352024,0.050601013293789604
HESX1,0.19957480494151414,0.2468600779315258,0.1816638783749838,0.22191075888357722
POU4F1,0.2343076118604059,0.1816638783749838,0.16600798130243088,0.2260259910286838
PRRX2,0.16600798130243088,0.2343076118604059,0.21373075417164647,0.18958471186642784
NR1H4,0.16019963970668394,0.2322307679155667,0.19756878621464832,0.1757641562477956
PROP1,0.23015822831359428,0.15634607039069398,0.12604072089536505,0.15634607039069398
POU2F3,0.2239662580656733,0.16406811648460423,0.1429743334248047,0.21985947611301979
TBX20,0.17380529176246257,0.22191075888357722,0.217812392491295,0.12231632180438265
FOXQ1,0.03005234506640194,0.035150062138070426,0.22191075888357722,0.217812392491295
ZBTB1,0.21985947611301979,0.217812392491295,0.2116961654738589,0.20763936477824452
MECOM,0.14107859825990549,0.20966570792347697,0.13918645010786765,0.1429743334248047
MAFA,0.15827099880027845,0.12790813507016044,0.20359895524123955,0.18561645269080723
SP8,0.20158485586953825,0.07867303207247586,0.06103589058636924,0.12045931105716987
NKX2-8,0.048872404393171906,0.07158080376298404,0.19957480494151414,0.03005234506640194
IRX6,0.19756878621464832,0.19157476227443776,0.19556678354397533,0.13541286072422823
MEIS1,0.17772686541564423,0.18958471186642784,0.15442484021280006,0.12790813507016044
TBX3,0.06453852113757116,0.055804841168816434,0.18561645269080723,0.08045397644347055
HOXC4,0.09301019521888317,0.1757641562477956,0.10755590622126197,0.10025660373965034
RARB,0.019934214900817253,0.17380529176246257,0.1486831976451249,0.035150062138070426
EHF,0.17185025692665928,0.12045931105716987,0.09481688044383235,0.08760964203888291
CEBPD,0.13165345780032242,0.07334915081972619,0.0317486983145803,0.17185025692665928
HOXC12,0.11122563511022437,0.16989903679539747,0.11490888052652078,0.11306556203223161
PAX4,0.16406811648460423,0.16795161651100185,0.08760964203888291,0.12604072089536505
LHX6,0.11490888052652078,0.1429743334248047,0.14677661937454325,0.16795161651100185
PTF1A,0.1038995950181515,0.13918645010786765,0.16795161651100185,0.15827099880027845
NR2F1,0.07867303207247586,0.12231632180438265,0.13729787541999947,0.16406811648460423
SOX14,0.10755590622126197,0.16213200745773793,0.11122563511022437,0.11490888052652078
BHLHA15,0.026668247082161294,0.10572607954418577,0.16019963970668394,0.13729787541999947
HOXD9,0.12604072089536505,0.15442484021280006,0.09301019521888317,0.10938908730292288
PITX2,0.1525072940835283,0.1525072940835283,0.1448736692284571,0.13165345780032242
TEAD4,0.10025660373965034,0.11306556203223161,0.07512063046810817,0.1505934179012441
DLX4,0.05233261545806745,0.1486831976451249,0.050601013293789604,0.06629444783983601
HOXB5,0.06629444783983601,0.14677661937454325,0.05233261545806745,0.11122563511022437
FOXL1,0.06805346324501552,0.08402540881106792,0.04714677842570184,0.1448736692284571
TBX5,0.06278567231015686,0.033447934067540014,0.14107859825990549,0.06453852113757116
FEZF2,0.06981557823841497,0.13353139262452263,0.07158080376298404,0.08581591958485607
SPDEF,0.12790813507016044,0.09844007281325252,0.07689525382647662,0.07334915081972619
ZSCAN4,0.013245226750020567,0.1241767874573023,0.12231632180438265,0.03685509238915442
ZIC3,0.12231632180438265,0.08940658771558449,0.05754548564660062,0.023295562603521953
NHLH2,0.1186057424078469,0.10207644045663623,0.08402540881106792,0.11675560311968551
VSX1,0.09844007281325252,0.10755590622126197,0.11306556203223161,0.10572607954418577
PITX3,0.07334915081972619,0.10938908730292288,0.021613476420537188,0.03856303473431047
DMRT2,0.055804841168816434,0.1038995950181515,0.014913283850717522,0.05233261545806745
ESRRB,0.08760964203888291,0.03856303473431047,0.1038995950181515,0.09120676821973253
CREB3L2,0.07689525382647662,0.06805346324501552,0.09844007281325252,0.0032948958968524265
HOXC11,0.033447934067540014,0.09662683568907177,0.011579947430959423,0.048872404393171906
BARX1,0.035150062138070426,0.09481688044383235,0.033447934067540014,0.01825776857356499
SOX21,0.08940658771558449,0.08581591958485607,0.0540672212702757,0.06981557823841497
ARX,0.04027389913794008,0.08760964203888291,0.03856303473431047,0.07689525382647662
LMX1B,0.08581591958485607,0.06453852113757116,0.004946423935325574,0.06805346324501552
LBX2,0.08045397644347055,0.06103589058636924,0.009917436657346028,0.045424125114255705
FOXJ1,0.01825776857356499,0.02835886456006894,0.03685509238915442,0.07512063046810817
SOX5,0.07158080376298404,0.021613476420537188,0.013245226750020567,0.04027389913794008
KLF8,0.043704434234729174,0.043704434234729174,0.06981557823841497,0.05754548564660062
VSX2,0.04714677842570184,0.04714677842570184,0.06278567231015686,0.06278567231015686
NEUROD1,0.0540672212702757,0.04198769561567468,0.03005234506640194,0.04714677842570184
ISL1,0.03685509238915442,0.019934214900817253,0.02498048296844159,0.0540672212702757
FOXI2,0.004946423935325574,0.009917436657346028,0.043704434234729174,0.033447934067540014
HMX2,0.023295562603521953,0.0032948958968524265,0.035150062138070426,0.043704434234729174
HMX1,0.016584128015535406,0.016584128015535406,0.0016460909066686805,0.021613476420537188
TFAP2E,0.7679072557690546,0.08393445148515052,0.05666003356549127,0.12629372532429212
ZKSCAN3,0.38242744004114715,0.7633514392331938,0.18316937371629416,0.11910806566341768
E4F1,0.20894399640490946,0.09552206665753839,0.2848611961101396,0.43666720897814365
GLIS3,0.30190706338312817,0.06115442315333057,0.010649727916658039,0.027928775525010264
KLF11,0.23272318817102344,0.004246290881451097,0.23540056594173983,0.1882714256001896
SP9,0.18571714579509283,0.2037356512977711,0.22208478996596773,0.1959736459622819
SP7,0.10253963931618491,0.17556477433107487,0.15804242363887247,0.14082182588720188
GLIS1,0.14816580014296035,0.16801756869569195,0.11672427430814143,0.07933674223652108
SALL4,0.11910806566341768,0.13838577108932076,0.1432638295427536,0.14571181118139365
ZBTB12,0.06340921554041969,0.14571181118139365,0.05442039097198651,0.04329680575332419
FEV,0.030109801471370455,0.09319377689794725,0.01279335145990947,0.07704579048996525
KLF17,0.04773140282118992,0.049956097843301066,0.014941579998199027,0.03229559469135071
LYL1,0.005763704716750018,0.0019175461292718174,0.7242780991551185,0.005763704716750018
FOXK2,0.0038387763071658244,0.28896002789727293,0.3070250352949119,0.6086933497214326
GLI1,0.05109166115771133,0.5019253742957266,0.10280949386622103,0.06735218202949153
GLI3,0.07351869694515568,0.12210269680089984,0.13957038984129072,0.1417754623996047
GLI2,0.11563018229528245,0.1199405337964046,0.10068860229708337,0.13298419698843408
GMEB1,0.08596699047172363,0.10280949386622103,0.10706481943635932,0.06940346480004894
PAX7,0.027186140304156947,0.06122346008811808,0.06940346480004894,0.03707741778289948
ZBTB7C,0.015444322427473744,0.045061492131120096,0.021297997678934352,0.06530509840776655
