"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65","Z66","Z67","Z68","Z69","Z70","Z71","Z72","Z73","Z74","Z75","Z76","Z77","Z78","Z79","Z80","Z81","Z82","Z83","Z84","Z85","Z86","Z87","Z88","Z89","Z90","Z91","Z92","Z93","Z94","Z95","Z96","Z97","Z98","Z99","Z100"
"SEACell-60-CM-Pre-non-Tfh",1.26817133023496,0.353743682971474,0.98887751701249,0.84421712623561,2.05179513826367,1.66649894054146,-0.348972111980425,1.71156332364972,0.351245099766403,1.29788918949823,2.43765604784219,1.77692727085264,1.65926948311379,-0.178398138935679,0.573235034491522,-0.131027617785279,0.278279121147504,-0.451405796964343,-0.663328549861097,-0.230526756003242,1.16463581516694,-0.204439218423038,2.08182772090234,-0.239323970794044,-0.371285602665659,-0.910072951211601,-0.884537502601278,0.333945332933486,-0.574788233391566,0.627305698619411,-0.5465565640014,-1.06648060430126,-0.922312901808869,-1.33164217140483,-0.387224158275032,0.692942806063374,0.675804741219762,-0.246326870883893,-1.75008170121897,0.883014860551121,0.427944522899503,0.451838414441664,1.79633550714976,-0.827032675497678,2.21403684409071,-0.834496097871939,1.7332653581917,0.437076595939293,-0.728713642505898,0.33916180957038,-0.238764997237028,0.252952562373248,2.05340884542986,0.459637093516321,-0.635909496357439,-0.531848422696029,1.24527419832894,3.20772213619351,0.612697825451138,-1.10933543040403,-0.336925809226481,0.212742549468674,-0.159241882243635,-0.815886486820065,0.480768413363848,-0.540130764783292,-1.59055289674453,0.494363380079061,-0.51753101202751,-0.0543835018848537,-1.23326484668157,-0.741177538430132,-0.791759264428233,-0.129972354056245,-0.59067135645355,-0.534128331771261,0.163561929888406,-0.940722676107763,-0.664660394050311,-0.273008975529483,-0.355081196022398,-0.276355924550044,-0.855631179291816,-0.275422086823225,-0.655014036225972,-1.10089355733585,-0.381500679223156,0.843037646605083,-1.40860568740326,-0.591208013799603,-0.00756267574699245,-0.868247196611546,-0.897748089670833,-0.437563089931635,-0.345483726590054,-0.17268749249327,-0.268774433436086,-0.118689988989553,1.58424012678841,-1.54925703767084
"SEACell-60-Tfh2",-0.428486246253013,-1.26014796877165,-0.578671499157275,-0.997576934099732,-0.482344016382642,0.128491249870914,-0.584923921442522,-0.182668182456935,-0.285301990496515,0.635372186451269,0.111977788374658,-0.693696404480512,-1.46018022986295,-0.251180958670591,-0.136373055567218,-0.744271101474388,-0.0752655450470264,-0.964585131251124,-0.658465444324981,-0.397912433196665,-1.24297105629158,-0.414326066454258,0.34480395116509,-0.356468304979469,-1.1318723857139,0.532102745919067,-0.860480799251416,1.47693604228159,-1.02950121422452,-0.303497744998396,-0.653485911842442,0.97280742971645,-0.664301002066669,-1.08288209894161,-1.00280060833063,-1.73585858802849,1.81645515067943,0.818662350368681,-1.54683527760997,3.25047228286606,-1.26073181464249,4.29626662619271,0.27032421946169,-2.90500325289275,0.311213020157413,0.0638521106754099,-0.715965801075656,-0.594475887422123,-1.44846486761638,0.0616636806219275,-0.565222756831961,-0.0942725316184588,-0.188329564641711,-0.995553460810483,-0.141946515712102,-0.418537898493377,0.525078396230772,-1.56406047961376,0.662102455048239,0.22418671250913,-0.461029620240558,-0.0647053887199061,3.10352848004172,-0.683610014483051,3.3712079087748,-0.621825076784245,0.242102742395352,-1.43314422967144,-0.599676621050832,0.00166052306244005,2.97878741558528,-0.319520670857192,-0.671128425287409,1.97042844488019,-0.140248455994677,-0.502527529641064,0.630708234310495,-0.0611104659729221,-0.958591082326091,1.5001400507821,5.01008068717063,0.129130664059229,-0.631142235579876,3.46315394403487,0.49387349303299,2.27209578832147,-0.197567998686574,-0.121018545316647,1.55173510956863,-1.10976318513714,1.01266122442184,1.15904013752872,-0.371765678842895,3.01879465540882,-0.609274536971676,3.73004483085748,3.97672352510176,4.10791228977566,2.66071954426439,-0.359080374615839
"SEACell-61-CM-Pre-non-Tfh",1.37639965763355,0.44863803913806,0.798771089542224,0.917782962323293,1.73944312996425,1.13412849067298,-0.31773007684445,1.75700523768801,0.139833739467433,0.992187867581769,1.72942774551456,1.86602541517595,1.03558869297434,-0.335735959176311,0.952373710674528,-0.325005923377051,0.957689752747051,-0.25144982455752,-0.664621424750155,0.201330602250567,1.18619827826721,-0.26670109227493,0.47137436381888,-0.24379639697553,-0.305393517027011,-1.12418193719819,-0.566282965220026,0.342806408008637,-0.700520189964686,0.637853763565693,-0.784767792473455,-0.530651255065197,-0.776346443674115,-1.02692766179567,-0.220991680953322,1.10023230994213,0.957461842812726,-0.279520849883128,-0.246189679257363,0.425001784630897,1.30283793852369,-0.260008620883551,1.85119018775048,-0.529442909121158,2.17354551533778,-1.17810242609396,1.04255554123117,0.30484537090241,-0.283349104992709,-0.716585893141231,-0.157365282789976,-0.114530141915908,1.47362990554007,1.09033140417882,-0.604156918535276,-0.606716976196281,1.20575799979282,3.05073895593607,0.00627595131173181,-1.00979215461666,-0.210206674610675,0.165531044594979,0.00106947597946105,-0.529510219498552,0.834652215020593,0.491190750132138,-1.24127936987169,0.284373212291963,-0.534595297564845,-0.29181496190537,-0.768259406776144,-0.366103581294697,-0.54206495663521,-0.010614599760538,-0.638273970401076,-0.502769073771625,0.512696577044022,-0.554201596059789,-0.559556933674824,-0.274347053038004,-0.359347494277894,-0.668163981957501,-0.705016542341499,-0.240927145554488,-0.593986616467299,-0.628933593796131,-0.546164687376836,-0.0405191397151782,-0.766051266154507,-0.45377499432613,-0.488054392107138,-0.653997065577766,-0.0327647253117527,-0.434076009789481,-0.379577375678641,-0.0129122610111881,-0.211448332695513,-0.0579777527856246,0.959814561144952,-1.49731685107951
"SEACell-61-Tfh2",0.386095895575234,-1.24399639969367,-0.0941997277160279,-0.0519139614909948,-0.942203016346229,0.0474749363672368,-0.972346254031869,-0.631233303390415,-0.819585961477252,0.691588632368502,-1.01198523847257,0.412120624366124,-0.871630223362301,-0.351542129930993,0.170689875492614,-0.528378987960336,0.187418425019301,-0.81881075935731,-0.579497356488466,-1.17396601757382,-0.816373544441133,-0.315487450879551,1.66603527830462,-0.325630506872521,-0.607159770358125,0.381792952860568,-0.992406947536832,1.19122876430424,0.581390707181531,0.577333493178771,-0.32844119600171,0.994215275543064,-0.186618714285764,0.334497791870061,-0.608223321738269,-1.76508098388277,0.394519883363762,1.69731784238967,-0.904605254081133,-0.0283127599538596,0.00399678612692568,1.80282086489397,-0.643477384953048,-0.538873005225839,-0.477441513536569,0.187480188857482,0.466674327346598,-0.476503538070872,-0.979246326471971,-0.637645210211769,-0.739570974414157,-0.463584756806653,-0.258810687512117,0.319036171090247,-0.431732302369239,-0.415373969754234,0.816862770264047,-1.15972246387508,0.179336674460758,1.27737106331815,-0.569028771067056,2.02541146675184,0.312813632398177,-0.342387464725553,0.362025847153637,-0.0258102655410958,1.35161630603979,4.68634938852506,-0.402988213192477,0.679054188466714,5.51346389370506,1.65258484639073,-0.523464526457771,1.11239968733023,0.518009162173212,1.59107218277159,1.40953684843924,-0.576223512763354,1.64164196383946,6.24295758137336,-0.116087022579367,0.37689240072842,-0.0447180567418489,-0.23472124201138,0.742657295657619,-0.756846740076456,-0.627204327036119,0.0320119604128844,2.76825086447486,-0.56426986676338,1.8814483084449,-0.987891458069828,-0.329849155206045,0.0449959256468238,0.577975293983842,0.602890414545379,-0.232787648618191,-0.207300587945278,0.339664854396464,0.598951768708932
"SEACell-62-CM-Pre-non-Tfh",0.557475122157409,1.50707762736687,0.159835204093092,1.17463151829752,1.87588498805801,1.24794544762991,-0.172981817061417,0.677503821342866,0.298661875500005,0.799915546358386,1.50072591502121,-0.349808713745708,1.18527741268277,-0.0440173736726029,0.980255267622803,-0.352882770808254,1.05144229769806,-0.923322081274203,-0.525089723118752,0.575841636700905,1.19747678132358,-0.260178156077473,-0.329137588830371,-0.0998215229273841,-0.0770871063678853,-0.390891638453666,-0.764919419879786,1.08909919750735,-0.813542480797751,0.686356702430669,-0.466791424143444,-1.28338520477887,0.481578270465211,-1.41299294611345,-0.46683776972188,0.686521842711603,-0.451190659914939,0.33964273363389,0.10504496356225,-0.156725679625496,-0.118850628792177,1.07978498534498,-0.470523598021546,1.16482171192402,0.950682168024052,2.01371571818267,1.44567737426031,2.05672886384673,-0.9906817344796,1.01556551494254,0.452338212311434,-0.830646334105584,2.11107914491639,-0.823582142867245,-0.556764282958904,-0.125928725561063,-0.706453468176298,0.140868383408927,0.510791988719043,-0.889645637090566,-0.520887396878994,-0.754258215668314,-0.635275379375637,-0.913503680375033,-1.04197785536577,-0.911640184846013,-0.839429500838465,-1.12612372080601,-0.691754074174384,-0.655189512436912,0.358528849745981,-0.822504745523647,-0.909013853453682,-0.607605898572779,-0.550670198045673,-0.570505769459159,-0.830254599820196,-0.537039786573146,-0.94293948017495,-0.195127318603301,-0.225232542813818,-0.132033146348456,-0.767129432436373,-0.32405920220973,-1.14394097984566,-0.84680206498831,-0.520358203186482,-0.674206164975982,-0.613154034174666,-0.78941094212281,-0.384000539888331,-0.417547621315435,-0.697473040862905,-0.188651134888748,-0.489103690167329,-0.178750072812289,-0.231122875122212,-0.42942348938271,0.96534610975997,-0.712406867458348
"SEACell-62-Tfh2",0.395252743057409,-0.965805505989212,-0.170362465531355,-0.234218498709404,-0.64234102593481,-0.175717356654883,-0.668413954288049,-0.919982722350114,-0.302721388510212,0.588768519871483,-0.52310451429231,-0.0475915641264012,-0.491745994998252,-0.582501825164294,0.25600262123362,-0.40467817373944,0.614617421290941,-0.594955503939313,-0.56496860538007,-1.25004236796057,-0.258601921919458,-0.236537973199451,1.15382145329028,-0.336739790650797,-0.297390885120902,-0.0975167824234895,-0.787098979738072,0.339657614436153,1.74210187028682,0.463980158418375,-0.370862957913906,1.85372670677398,-0.407137543365093,-0.985773581902617,-0.405268893909848,-0.910138377099231,0.710455757206278,0.571773968074873,1.13125596660169,-0.215646439932682,1.51858928024381,1.03957060261746,-0.306381382578134,-0.529286516221062,-0.131148837402424,0.807760608495916,0.490329362090998,-0.221362550380269,-0.840874139974508,-1.07822095176709,-0.524366533545849,0.548798368594649,-0.865316919603436,0.578470724717631,-0.522362812334502,-0.398273108116523,0.644224136996235,1.11276829156108,-0.159314721586894,0.979139591171304,-0.337875588396798,5.19865652344602,0.743254813658694,0.0555737495386616,0.283517605677867,1.63015362409744,1.13041911639022,2.99226010179525,-0.532392474565152,0.580433741498485,4.05191195794183,0.330684240886519,-0.826114613237657,1.16395327973708,-0.0480637793754064,0.141767419899235,1.95268974776589,1.65720535896804,0.38370397226642,2.77008593364618,-0.232124645307986,-0.208585770872203,-0.171146363993935,-0.217085520659819,0.295322928223746,0.0817606122813187,-0.544092589266813,3.30496161566166,2.77153823721838,-0.210493318017918,0.877351881358142,-0.855789923951193,1.38731693818118,-0.0368142341387372,-0.134558577980859,0.925399536348868,-0.164043336186746,-0.406737615153128,0.984360645329156,-0.734354308586512
"SEACell-63-CM-Pre-non-Tfh",1.77398299132094,1.6571773323417,2.58893195677434,1.45045920646105,1.2918664559117,1.34607688665781,-0.488125572170783,2.66112198572066,-0.348235645867729,1.34808871396405,0.437389961906043,2.21158925066855,-0.0349230229503908,1.50473160523078,1.45559748750484,-0.347279561334215,-0.242603780661134,-0.0323462450248132,-0.620404307715233,-0.0777118444573004,1.14823066632004,-0.40627058421191,3.60571563331894,-0.277949230229781,3.53995132846889,-0.253257819772667,-0.61793581948372,1.36361315180321,-1.06920864589588,0.549713463654974,-0.465298187756785,1.16030276535126,-0.481883291270175,2.67757904429835,-0.726365631601506,0.607635658539196,0.0661836617570406,0.18064519943429,-2.38969274340374,-0.496195422752582,-1.53077439635951,1.95895188818133,3.73075156124251,-0.970514147896028,1.06472003690423,1.12162340974715,2.86408403344788,0.409735149311137,-1.57500458132226,0.895384326902286,0.555780970693919,-0.202207834369059,1.73378697217847,-1.58170495196348,-0.280887677052354,-0.147735069255202,1.23068785437466,1.05580609542858,0.332943225524087,-0.66984781327892,-0.932983089325584,-1.3989320586524,-0.478729455514027,-1.21749778710244,-0.396555466775488,-1.48056921644958,-0.994340855800694,-2.10739818330157,-0.723974386481257,-1.09206444414849,1.0591463989687,0.152218548160017,-0.778500947928982,0.413943841517774,-0.442046971939688,-0.45750118146797,0.108338841260847,-0.664395099414285,-0.60212839747685,-0.231554227792846,-0.259169243416267,0.354083758262007,-0.918838129752673,-0.359945092961344,-0.810275582057122,-1.52905607446507,0.0859133165586221,-0.631161895084796,-0.308748774665058,-0.839516310344684,0.187244639825708,-0.369109323557555,-0.897736788633372,-0.188728215134163,-0.597625232617805,0.375959953253794,-0.276573116831506,-0.437100703605653,-0.373066049009096,-0.436728876755413
"SEACell-63-Tfh2",0.110777048577597,-1.08281485724303,-0.185588139131319,-0.294430515098907,-0.695852401504603,0.0575771054361854,-0.612526530797063,-0.963054893496217,-0.731527439148671,1.08485428276775,-0.311072358543713,-0.225957797812184,-0.481092531755745,-0.362670362626395,0.988556358469143,-0.48644276968568,0.618185582651094,-0.243238688534392,-0.629380491143011,-1.17941704011957,-1.21775815439916,-0.375175175478558,-0.130474762425359,-0.384691551673048,-0.560805501621777,-0.425355250608803,-0.678094913875435,1.21714026190379,-1.22844864118102,0.872905589852612,-0.690710222866444,-0.235976106454269,-1.34780448245483,-1.98478445514336,-0.322485473605222,-1.04585225277642,1.40703443161687,1.51659957246416,-0.515536815166108,1.22628581356297,1.52248698313466,0.175242132666975,0.208497232252566,-0.567718761388122,1.10170761763921,-1.33949575394454,-1.38151726408764,-0.497401658245177,-0.00481044922549566,-1.16572856968316,-1.32761227218255,0.1303696390093,-1.39581850295696,1.46331933888633,-0.678699749765035,-1.09248203402664,0.980239103108227,-0.814288776225804,-0.250222541007391,1.12384076170594,0.063905970408455,-0.0496209529343296,0.198778134875147,0.624215413911296,1.27713776667367,0.683442108575438,1.12925382553016,1.6472006742414,-0.108720975412299,3.23482257255376,0.62818509621326,1.1459187046414,-0.48209858423977,1.92059272390317,1.14653187142298,2.14660350293376,2.47718166255976,-0.425607963432519,0.341151567848694,-0.225150787808461,-0.217295695234639,-0.401244447737451,-0.186794844727586,-0.188873733775649,1.71671881007287,-0.494636481860487,-0.818713571701035,0.409815529375003,1.12551279170801,-0.68103722233078,1.39513744463452,-0.342190341506692,1.22014358680676,0.0569626828132593,1.76138664896296,0.563801910431485,-0.228529578454116,-0.165686462436662,0.108739341971904,0.957787519343794
"SEACell-64-CM-Pre-non-Tfh",0.208168789100532,1.2511587387089,-0.742783067264209,0.880022321527809,0.632194798180391,0.731498975130544,-0.0690324415287957,0.438763828262709,0.392893224686373,0.450420601449046,-0.797154080229051,-0.287082005351317,0.144974090146075,0.289429094670926,0.667409940702789,-0.589809127143705,1.00744576221057,-1.04765303585352,-0.461657330528825,0.999284185186729,0.897253673165384,-0.141515053495297,-0.64220473975628,-0.00966553188900109,0.395182701264269,-0.350818588900494,-0.392557685394305,0.768311750514069,-0.21755345749834,0.291309776712259,-0.387450584136264,-1.51775882052912,0.420527254133289,-1.35757894300675,-0.361137802954086,0.486889575587661,-0.7090200825802,-0.0214902487476111,1.72400920076111,-0.31565087874993,0.0667727133873709,1.09451269618235,-0.700496912083033,1.54579759345386,-0.0380645118722324,1.33529744323891,1.10318074427328,1.47163470804909,-0.913727026035884,0.805158999383273,0.0472394625147766,-0.82748311207044,0.865625646136051,-0.397307831140128,-0.458216856224795,-0.085661957083026,-0.930850863298192,-0.471869091895555,-0.286551350713942,-0.775689524148111,-0.539658016120783,-0.810960011836482,-0.611340515177535,-0.742472446983352,-0.686590987887241,-0.857964390218904,-0.705359885308587,-1.15291976418256,-0.727497221429974,-0.939584941190435,0.21226441245752,-0.736865397026074,-0.693488559293399,-0.913385100387907,-0.615615519012627,-0.553108690613109,-0.685508003384566,-0.519338662595301,-0.764049951040915,-0.220821686125049,-0.183476218061398,-0.219762359485353,-0.649959050066377,-0.316019069946763,-1.37829936787266,-0.935627283166142,-0.660403331431082,-0.863896802780144,-0.408961689636836,-0.755267469369773,-0.378686195138762,-0.289109652956498,-0.722977313230146,-0.239868414553826,-0.440694574100112,0.0342483388528672,-0.301154725801702,-0.272059717226849,1.57097450883099,-0.45710304413082
"SEACell-64-Tfh2",0.663689991970584,-0.704879199602073,-0.342000263750649,0.455457489136945,-0.403006842563626,-0.0512643521359865,-0.391532190495388,-0.688391079329634,-0.333057688866468,0.0654638968575074,-0.471449358329503,1.65189875201589,-0.600822606682046,-0.482904828959958,0.974113679540691,-0.691343543113326,1.3477975629725,2.00709838831213,-0.591707333478171,-0.971583129136845,0.0798466058396432,-0.474306287796454,-1.08881516096494,-0.315226369718178,-0.238741017247573,-0.497057234433459,-0.495140763342455,-0.23308671861303,-0.501521039615382,0.665956018621238,-0.726953746334182,2.51086327371416,-0.952727958254912,-0.956022934290634,-0.299380454296772,-0.741441295349485,0.98139204043427,0.455758431625481,1.86871161308582,-0.279410967485364,3.30960680763241,-0.11026326318183,0.612343548979879,1.43234511971057,0.0661971112003064,-0.341602992689249,-0.838617323140691,0.216461948177182,0.211383359863724,-2.31229694071837,-1.14138878606132,3.75088757505572,-1.12360218516582,3.54335580150706,-0.76948591941996,-0.901715012153917,0.868741867264879,1.04989549142204,-0.843672231398813,1.38439690805935,-0.284897623351825,-0.338058278790609,0.523825858157202,0.135983966118168,0.916533954841425,0.432946065688747,-0.0389684775059316,0.389911400657941,-0.405431185540207,0.419831330566065,0.352156126064374,1.70312286590678,-0.459923072785943,-0.457128798166798,-0.304781362166701,0.620689655015279,-0.379315581329855,-0.565681044302865,0.358948306605054,-0.266449114794673,-0.235837792528159,-0.545816235188121,-0.224971650616791,-0.186791021839008,0.144170159151676,0.473893903536868,-0.923588386606494,-0.853372359446213,0.132491593125457,-0.652212121473847,-0.0201680872282143,-0.553409228382476,0.640407709817046,-0.0706526773003059,0.0381224853310661,1.07581851469413,-0.0538806076410903,-0.254203574183766,0.0477845875922217,-0.554757029555015
"SEACell-65-CM-Pre-non-Tfh",0.899655822925565,0.559034731573961,0.507751295011177,0.433403454884222,0.510344901884281,0.0530925962014293,-0.20968049970454,1.16851322040029,0.150684192660438,-0.262979928011002,-0.593483908873918,1.35082363434456,1.01715075718685,-0.609908994229088,0.0373899334210565,-0.32080621131587,-0.0618613926416652,-0.283442708886994,-0.478978038021325,0.486210905960619,0.720452923618503,-0.142751500235539,1.69412913146494,-0.261706878617245,0.511084866893753,-0.701384940486963,-0.261096343533961,-0.615412132467351,0.303268802512279,-0.178365323344327,-0.495678597214595,0.641304176790396,0.0436874958081277,0.155179482619018,-0.249881210648177,0.963732900790597,-0.423311533125661,-0.679786175779078,1.12936357315329,-0.132367499313953,0.313872069994317,-0.532931814651028,0.802150456373652,0.0544847074122947,0.229534336323431,-0.0422475440437377,1.20884469709244,0.874192848323478,-0.547803723382108,0.287030258870129,0.144506583023675,-0.313382433123582,0.944720924906627,0.566286536393249,-0.631827113206912,-0.459897770514971,0.478005289020373,1.46738840974801,-0.105480304478515,-0.92894342841283,-0.377911643050336,-0.762371241572737,-0.252990786813412,-0.688977846965868,0.204314578866784,-0.522963776015053,-1.01261373586641,-0.278638514768128,-0.624612856647295,-0.554164140206196,-0.192993163835073,-0.587963085346862,-0.559653370560328,-0.593665411874578,-0.646543181604899,-0.564131900944827,-1.05338124332872,-0.694176063047846,-0.558109306955406,-0.202826595775211,-0.159174329453421,-0.437697650728316,-0.61825953210338,-0.262294834939293,-1.09970042919046,-0.350072308072193,-0.716485679799614,-0.125314150296169,-1.03557466921409,0.026264563125419,-0.646076179368258,-0.774502398178037,-0.517473076622221,-0.11617709791087,-0.291158591773635,-0.0310299697320518,-0.352474399662929,-0.195773182792914,0.57067229493579,-0.925293500969204
"SEACell-65-Tfh2",0.209680373240144,-0.536938471345115,-0.3611689566108,-0.353973321527724,-0.640801098967695,0.0248633933170614,-0.595581565835491,-0.224414578794712,-0.45302928246813,-0.0460178794176867,-0.438701134780604,-0.463983926778173,-1.27346412731741,-0.759040105833691,0.47033749273293,-0.704321004455864,0.726403221824848,-0.458905581595886,-0.587506062578621,-0.98450015649235,-0.852182982366345,-0.372786823631468,0.453057561301145,-0.411437231689746,-0.472948702094371,-0.304509201734226,-0.655005714208094,1.49114884695957,-1.13477196289547,0.63490238990088,-0.770785610196938,0.594901898869863,-1.29736426873717,-0.166345461758058,-0.801633273528641,-1.84533084729573,1.21987465444283,1.3674741630775,1.08590079829832,-0.145659812347447,2.17982806627518,0.753624408852642,0.352868092823573,-1.72984646419726,-0.142292238724642,-0.51190639457565,-0.858425082670089,-0.707787277438953,-0.468351814678988,-0.919024844122502,-0.601572245792121,-0.00807441820839043,-0.838990673373866,0.0666340851349982,-0.938371715921556,-0.461760164671667,0.855285250404057,0.410421204445294,-0.704545709783488,0.770390500640762,-0.546962406861043,1.06783311338459,0.585705606838329,2.66952845858185,1.40292286171026,0.755237603014757,1.03889648730431,-0.762491656693054,-0.821268768430199,1.695593260618,0.657250642198013,0.842262081412861,-0.00320605983467546,2.28700511676465,0.0353539380657399,0.477751368617895,4.65219525946723,2.55102901106731,-0.561890553153328,-0.0944680935835678,-0.134349614879217,-0.382870843256586,-0.0958916722466088,-0.202461531561193,1.63882507734551,-0.0314432705651669,-0.472339195564116,3.27126649848033,2.02195388033151,-0.766266054738416,0.786605615510123,-0.223184067260857,3.53757908940117,0.0968847019939458,0.617528962364698,1.06708812373446,-0.310682588013012,-0.0319253459385523,0.939714301478958,0.776489018173957
"SEACell-66-CM-Pre-non-Tfh",1.13601739976407,1.71264681801326,2.18239364031136,0.917652331482973,1.23240742849436,0.922486270470428,-0.0811110259195401,2.6140531293932,-0.167559711527801,0.820463274402162,0.903829104688534,2.19500019465647,1.59445909830105,0.615352461083154,0.442729319057615,0.000449257268050341,-0.650180624766234,-0.589732108606577,-0.564646371711151,0.299201060283724,0.477519777143104,-0.237193227447874,3.84817991653765,-0.224125362496243,4.15312583775936,-0.86649717488259,-0.624095641606183,0.0365660594596481,1.35660982415184,0.383330620273251,-0.395106760480158,-0.539546155063959,0.166145564888576,2.96536810340951,-0.616446413139272,0.829028691695545,-0.278736378963997,-0.0672972595277696,-0.305246384083429,-0.164930101460155,-1.67043368625387,0.475896954860579,2.92613883841309,-0.4412214801013,1.41606023465516,1.77314417872539,2.2545112876484,0.380708148760221,-1.1100456732211,0.980052229934653,0.532128712586571,0.679190869314795,0.558382200749707,-1.93304656271089,-0.656955532410499,-0.11028991783845,0.822444302652806,1.86337005472893,0.490546917350766,-0.927180327966434,-0.546233004472068,-0.142961762930956,-0.467306201330536,-1.13840664994081,0.0929111851153781,-0.925798706643545,-0.812042534898857,-0.710422199842998,-0.326387271770123,-0.800925322843919,-0.636220072121143,-0.544309660736294,-0.761972455957633,-0.445808942191732,-0.40845041285879,-0.245348977587715,0.186517136001421,-1.08936056885729,-1.01018191063905,-0.107195587952927,-0.275758885046205,-0.08618015483415,-0.705638507271621,-0.306804623500315,-0.807175336289907,-1.3299924334438,-0.193875711161741,-0.0148550858615542,-1.19623222244474,-0.220257009397598,-0.100754725893461,-0.403685397740843,-0.596576931877085,-0.31673818572304,-0.142311082331779,-0.175590206987608,-0.25251959091253,-0.466756648404353,-0.0254803327057946,-0.966716559716088
"SEACell-66-Tfh2",-1.55465346124226,-0.671016374240275,-1.47357389066079,-1.55810687738856,-1.01327969787013,-1.45810858306245,-0.148681072626372,-1.03734589113422,-0.550181139954496,-1.57695404871572,-0.347617438705418,-1.78165078648519,-0.857324814019953,-0.0951028055029827,-2.23843600752608,0.511076295408263,-2.33614624462831,0.0222074727838455,1.48767206811503,-0.167834891026644,-1.15852605664071,-0.0767025539754822,-1.47462514996825,-0.337760170458449,-0.572100424151941,1.9247961945879,0.870182620490742,-1.63814661941716,1.43482042715529,-1.5593075028198,3.35444417960301,0.164510738919188,0.792394862204403,1.30938611696177,0.616169146902973,-0.0235579023149813,-1.26584967371921,-1.25677427629061,-0.455382474036198,-0.789200646099065,-1.79124994751663,-1.0759812159058,-0.897049122448415,-0.485591447852244,-1.70495306866716,0.0150079573353481,-0.795649706765965,-1.7251879441687,1.60642650107222,0.886042983814663,1.62576849219216,-0.432273226852483,-0.771648401221488,-2.01050028942374,2.21465712525647,0.51225778727828,-1.26828947693311,-0.459902403009375,-0.0158237287633062,0.386007443917968,0.948817018941342,2.33682685218641,-0.799687854759714,0.768987880831375,-1.37347097326552,0.916157346972974,1.7157381307931,0.123981621584591,1.47283318403406,-0.647567114467268,0.050883526708655,-0.900215391877569,2.55118283944611,-0.314838315710005,0.317491395595064,-0.522808573457762,-0.548431805461857,4.36867086366319,1.80534619123216,0.348004533416493,-0.334544524462825,0.451517538837262,1.92837837626896,-0.315850723684712,0.886724146531988,1.3362926740502,3.13697251466424,1.15859158844271,0.932602074665633,1.52492866597311,-0.464786901722229,1.25914028391226,3.14033696292121,-0.641466492738657,-0.901074522301749,-1.43936632295998,-0.214242440927242,-0.435280552682246,-2.56436083342198,0.227563082759896
"SEACell-67-CM-Pre-non-Tfh",-1.80768784581169,0.416047803644679,-0.745574043156037,-1.64825084728458,-0.919115195317921,-1.93492501023365,4.3983333479721,-0.658395011629149,-0.562168805012151,-2.14573628605222,0.0555943818976133,-1.57685857324435,1.0598098332329,1.07641415801409,-2.55702568237734,6.66841285177094,-2.1451471016654,0.408064087601257,1.93957507421924,2.32894664398786,-1.10558537371352,0.0198231836588835,-0.118496962899184,-0.221791800279528,0.867388123315536,1.0415537171048,0.79564923681083,-2.54415924586776,1.23167057929331,-1.87136975487966,1.42261899429395,0.770572828112373,3.14040844077698,2.62198861242126,0.472466365776874,0.256050311850987,-1.64335619907181,-1.45072080987941,-0.970874874212491,-0.694934177443903,-2.73076022679872,-2.2909268125259,-1.31007470320141,-0.63961241542952,-1.37414700132854,0.473289283868989,-0.454273059181473,-0.694617736830242,1.51055822860409,1.47927973972525,1.9748397715792,0.0522022734208597,-0.397409891777296,-3.19232423867389,0.832045269941637,1.56431488762539,-1.26605370849022,0.594852764070691,0.275226559267278,-1.06136221209029,-0.218264389494966,-0.177338061578476,-0.843859292667282,-0.433024070394197,-1.63534207048082,-0.784151340331588,-0.632909616601934,-0.26599980298892,0.356066373151847,-0.43283929881379,-1.77824313779431,-1.02624433626528,0.996211875030591,-1.0848170577294,-0.192482671432753,-0.304592001182813,-1.5831755668241,-0.445146376857499,-0.723589267687241,-0.247465158604246,-0.322827072299839,-0.00107970290998799,0.340152861505791,-0.306370601535488,-0.952934601874318,0.57037474208758,0.190501200553878,-0.527566603153521,-0.915334202852864,2.88519972953475,-1.05238061202397,0.320663448102583,-0.466562776581713,-0.439605499841826,-0.282912673242252,-1.82877164359423,-0.211485952450431,-0.804611843258705,-1.27507432753625,0.178895041605945
