	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
YY1	4.616362629263183e-3	2.8640090482992143e-3	4.174029984463089e-3	2.811307524496854e-3
YY2	1.545210253303116e-4	1.1945243016587436e-4	1.3282305538124452e-4	1.551939690737682e-4
ZBED1	1.2951372004187196e-4	1.1528360197167914e-4	4.303548178338753e-5	1.3438838070029137e-4
ZBED6	9.674639707819623e-4	1.9065569123401349e-3	7.281956993596282e-4	7.521172608878398e-4
ZBTB1	4.8704339311117484e-4	4.901944667962308e-4	4.221906581165777e-4	3.561985404975977e-4
ZBTB11	3.412220123171594e-4	4.885622967881742e-4	2.507137228033419e-4	3.698325444356866e-4
ZBTB12	1.6440009158261032e-4	1.5990261375490835e-4	1.948614398540814e-4	1.6065425778241148e-4
ZBTB14	7.118019163677454e-4	8.276655071390326e-5	7.649630125107678e-4	7.36153376832761e-4
ZBTB16	4.930823211658593e-5	2.1634361826795116e-4	4.799821479343701e-5	4.16192248457081e-5
ZBTB17	6.188399285076514e-3	2.8604250317164483e-3	4.138227209037293e-3	2.793260075409292e-3
ZBTB18	1.4621695189531014e-4	2.953475788830602e-4	7.377965545544839e-4	8.811755071510539e-4
ZBTB2	1.1318993841839713e-3	1.5048085878419902e-3	1.723250094820412e-4	1.3823986722126653e-3
ZBTB20	3.7419470081726577e-4	1.9546487906770376e-4	2.012632352283973e-4	2.9454399447581623e-4
ZBTB22	2.455759628379907e-5	1.163760983562443e-5	5.272894688660286e-5	5.59446856003576e-5
ZBTB26	2.1058306615756077e-4	2.4770901778774527e-4	2.8019479822376464e-4	4.996487261314549e-5
ZBTB3	3.935682218806009e-4	3.4623572418042035e-4	2.704266671597714e-4	7.063716308830421e-5
ZBTB32	5.749569310297712e-5	1.2914637119377373e-4	2.1781050581253928e-5	1.7090528174868392e-5
ZBTB33	2.788155575425949e-3	1.8979892834998743e-3	3.9020600154849954e-3	3.722432534493221e-3
ZBTB37	4.284150889119019e-4	5.948818479805441e-4	5.38498650225325e-4	7.273705081500939e-4
ZBTB42	1.7905279742162067e-4	6.989519027944404e-5	7.885975120409455e-5	7.575526843028518e-4
ZBTB43	3.042553161883456e-4	1.0107499116825519e-4	7.013099790574978e-4	3.138496760785207e-4
ZBTB44	1.0023227470486912e-4	6.925507100243149e-5	1.5464639079596136e-4	1.3871208421399833e-4
ZBTB45	4.597167496608621e-5	1.3815431205694894e-4	1.29674226203475e-4	7.615525491865206e-5
ZBTB48	9.104497750022072e-4	8.672302523951527e-4	4.2546680842375827e-4	6.281522395559578e-4
ZBTB49	9.78200855991569e-5	1.7665738718210003e-4	1.1219009469526454e-4	2.923635992472516e-5
ZBTB6	3.784160355531645e-4	3.6232291537008474e-4	1.4098354746633023e-3	1.2958236617081863e-3
ZBTB7A	1.091343011339542e-3	4.06636309986801e-4	1.3711535540267222e-3	9.671617224249852e-4
ZBTB7B	3.2014331881719796e-4	5.159348664348486e-4	3.1546721033598495e-4	4.1495685509397004e-4
ZBTB7C	1.578943101871621e-4	1.354245268375952e-4	1.3880133203562938e-4	1.5543676205032593e-4
ZEB1	3.7247052468921448e-3	1.481491761405692e-3	1.8353916509967828e-3	2.8173470826256685e-3
ZEB2	6.542971696442683e-5	3.967900008335415e-5	6.914674398887797e-5	7.4429710093934e-5
ZFHX2	2.2088278182936975e-5	2.0376202112179396e-5	1.5622804769910563e-5	1.9302026366965505e-5
ZFHX3	1.2624436417038018e-4	6.394986275651789e-4	4.342274870949272e-5	3.897954002640867e-5
ZFHX4	3.454123492894326e-5	2.5545638286810322e-5	2.8588464233595767e-5	3.1506197255918607e-4
ZFP1	2.241226166470642e-4	1.7041991096983396e-4	3.554749768417466e-5	4.108545404879654e-5
ZFP14	9.190353387255916e-4	9.838828662664138e-4	5.454541790020453e-4	1.2450892402964852e-3
ZFP28	1.584920852089794e-4	1.5180766412920476e-4	1.7276661473606325e-4	1.3540608022248284e-4
ZFP3	4.7367809511901027e-4	7.982822153565483e-4	5.661727512914555e-4	2.2289623351101412e-4
ZFP41	1.3758105201159388e-4	2.760930726656402e-5	3.5484260006645406e-5	7.524264655739692e-5
ZFP42	5.312271942281611e-4	1.84935866445627e-4	4.970896705202964e-4	5.722175581835101e-4
ZFP57	2.6841874927811886e-4	2.3596460998000996e-4	2.5259093852707677e-4	2.6444562820035575e-4
ZFP64	5.700942108263496e-4	5.901134683170512e-4	8.700628905301989e-4	1.335103991781659e-3
ZFP69	1.9369803927206107e-4	7.86786653524068e-5	1.0782797231046434e-4	8.889055211165461e-4
ZFP69B	7.817635933199822e-5	8.522645760518317e-5	5.353357793570197e-4	4.0962762323811403e-4
ZFP82	1.8607118579624157e-3	3.5760977729292864e-3	2.145058320197755e-4	1.6719191442155347e-3
ZFP90	3.6068855101405834e-4	8.43582953424554e-4	6.526222684510817e-4	7.090821480334526e-4
ZFP92	2.5933285027461774e-5	2.4015697820877396e-5	2.080824476269743e-5	2.9138620444424073e-5
ZFX	4.604013354324473e-3	6.4970223389295865e-3	1.6872375180194878e-3	3.7511656952625688e-3
ZFY	1.6071414001217422e-4	1.4005210922649197e-4	1.423067676441026e-4	1.5414496305822954e-4
ZHX1	2.814488088329562e-5	6.78120037881741e-5	4.2530370083899914e-5	6.98881819360786e-5
ZIC1	2.0550900447140937e-4	1.8044263758099967e-4	2.300120195566563e-4	2.1041940843236344e-4
ZIC2	1.3628786793722837e-4	1.2798740400870906e-4	1.5392387150438394e-4	1.3052259158981495e-4
ZIC3	1.783957495333383e-4	1.6196922239267167e-4	2.1526906617074496e-4	1.8459340904563226e-4
ZIC4	1.230432973772442e-4	1.0578594229628739e-4	1.4284685545138298e-4	1.3343394791927532e-4
ZIC5	7.920751577818332e-5	6.294398042529856e-5	9.405781554507837e-5	8.763925383332799e-5
ZIK1	2.816617416962342e-4	7.286514058711798e-5	2.0216265352710782e-4	1.5663795255633e-4
ZIM3	1.0862855287587546e-4	9.888665302059446e-5	1.2584616495195394e-4	1.474917615706804e-4
ZKSCAN1	4.4520371272100984e-4	3.3241668591730373e-4	6.993094187684267e-4	4.632669511528263e-4
ZKSCAN2	2.2633632492823622e-4	8.883798952468405e-5	8.935039892110462e-5	2.84274153046187e-4
ZKSCAN3	2.0407867656063662e-4	2.1968600153129551e-4	7.420818813226742e-4	3.958730604669204e-4
ZKSCAN5	6.931419044882383e-4	1.0546931575048548e-4	7.982697944769356e-4	4.118984501679131e-4
ZKSCAN7	3.81370705699237e-5	4.029323678292483e-5	7.928975551176504e-5	1.7130158129766566e-4
ZNF10	2.454318162457147e-4	4.5271623480058667e-4	1.2247440895154784e-3	5.183190915987321e-4
ZNF100	1.950499766971525e-3	3.358428454685712e-3	2.037314879062827e-3	1.0493545942777517e-3
ZNF101	1.078738840615408e-3	1.1602447163515841e-3	1.0423132636042667e-3	1.0664840789752867e-3
ZNF12	6.704624584849096e-4	1.75835625130018e-4	1.639408230917655e-4	2.0028715344314564e-4
ZNF121	2.2044871468251365e-3	1.7868313808850648e-3	1.2355206061457325e-3	1.7601129769312654e-3
ZNF124	3.519764962319819e-4	3.221851798391576e-4	1.1130553658317083e-4	1.4529255829144546e-3
ZNF132	6.014971379662295e-4	2.1883560753985514e-4	2.207369158306687e-4	1.5109678176747701e-3
ZNF134	7.437019686216223e-4	6.395471732409437e-5	4.72556942701802e-4	7.472471023618794e-4
ZNF135	2.8459871568536807e-4	7.212467898617607e-5	9.292050437563188e-5	8.347813631643118e-5
ZNF136	5.587628216636501e-4	9.945675824518231e-4	1.170605633090857e-4	6.945180728635119e-4
ZNF140	1.5176252557916417e-3	1.5507415309508757e-3	2.4864241950637075e-3	1.14456684930475e-3
ZNF141	1.0591211480067125e-3	9.124168983787879e-5	9.374909097936968e-4	9.922813586423708e-4
ZNF143	5.080029676225895e-3	2.4370177511064627e-3	6.334343159897911e-3	6.8417941106290936e-3
ZNF146	7.886344657384687e-4	4.61725781078598e-4	6.164168594585554e-4	6.230802225656112e-4
ZNF148	5.340834139912022e-3	3.812649248478471e-3	5.546341921764969e-3	5.8932471575031415e-3
ZNF154	1.4765718031867084e-4	2.1077759283803066e-4	7.864956788416496e-5	3.8910457360686194e-5
ZNF157	7.786947460814651e-5	9.441856689298277e-5	6.522367243846296e-4	9.619771281314353e-5
ZNF16	8.815843900295695e-4	1.3198131276213578e-4	1.4042830933469854e-4	1.3339265241857357e-4
ZNF169	9.234537488174662e-4	9.958757455937586e-4	3.9735413688635635e-4	2.2664394394373236e-3
ZNF174	2.5746284292893826e-4	1.9747787188747695e-4	3.86462335094012e-4	2.9823920533087306e-5
ZNF175	5.636965030865666e-5	2.1091580951395234e-4	4.8488467722193394e-5	1.7954184316734196e-4
ZNF177	2.536492229409952e-5	2.2033789149517906e-5	2.6427278068537264e-5	2.9492267729410302e-5
ZNF18	5.57973504644845e-4	6.380923012132722e-4	6.441035387292053e-4	4.7056270607326366e-4
ZNF180	4.699778068884221e-3	5.371651611794671e-3	5.910309325503132e-4	1.3624505431152159e-3
ZNF181	6.001477163007963e-4	3.381314279762184e-4	1.1202079770089177e-4	1.102169331189228e-4
ZNF182	1.0508508975292992e-3	5.198377659722262e-4	2.559737575133781e-3	1.5704164424395612e-3
ZNF184	4.314932741328826e-4	4.736646207751717e-4	9.440820719996348e-4	6.250716256738375e-5
ZNF189	1.3151195489731146e-4	5.32853614447289e-4	1.1504298161326638e-4	1.272485207849887e-4
ZNF19	1.603532723327739e-4	6.087531783198946e-5	7.451785252915094e-5	5.593332701001012e-4
ZNF197	7.304649667135601e-4	4.198208651905494e-4	1.3415813058965787e-4	1.321179194618103e-4
ZNF2	9.144882344050552e-4	6.82987207109368e-4	1.068723020145987e-4	1.1895604475899945e-4
ZNF200	1.8423896140868036e-3	1.7863823243190182e-3	1.6232100417237602e-3	1.555327949904039e-3
ZNF202	1.767648178424205e-3	2.8615131870093576e-4	9.424774041264159e-4	1.44685972910568e-3
ZNF205	1.549742815812805e-5	1.131403582941096e-5	1.1692394794884597e-5	8.91054152301995e-6
ZNF211	4.005218642638078e-5	1.6558883622044857e-5	1.7225399154648216e-4	9.411594894919229e-5
ZNF213	1.1528927256200628e-4	9.130459205388628e-5	1.0930844497841923e-4	4.0697680874891693e-4
ZNF214	8.301193057928031e-5	9.195776201928062e-5	1.0330141251907282e-4	9.943819502914085e-5
ZNF217	1.5395871939387188e-4	2.873250653882358e-4	1.7508871401954976e-4	2.817069833159262e-4
ZNF219	6.262008151309676e-4	1.681094801058572e-4	1.2968109243859651e-3	3.892119478779291e-4
ZNF22	4.076906232949883e-3	3.5290323923658257e-3	3.371152636142271e-3	4.397374868914674e-3
ZNF222	4.550705901927097e-5	4.565102974868432e-5	3.93500675157605e-5	3.5339821621610315e-5
ZNF223	2.567975841838239e-4	3.868388167062451e-4	1.8480851420508697e-4	7.818776573406927e-5
ZNF224	1.5875403274361627e-4	2.1984788908149786e-4	2.3667400924311816e-4	6.938365342074127e-5
ZNF23	1.237276887406939e-3	7.614255335078376e-4	1.659961158007353e-4	3.952429823232693e-4
ZNF232	3.9343605341318595e-5	1.4116701190072783e-5	1.0600998088488433e-5	9.555770102769509e-5
ZNF236	1.2654003406663628e-4	1.848829837944768e-4	2.6022693432653586e-4	1.1841637231955421e-4
ZNF24	1.5249548218172408e-3	1.2218769049132513e-3	1.355771038926925e-3	1.5948973780708679e-3
ZNF248	9.07313776443378e-5	3.1816992335582e-5	3.5421559372523024e-5	1.9449464527818573e-4
ZNF250	2.136797157398729e-4	2.3907013122133276e-4	5.853398389770384e-4	3.9051355674562583e-4
ZNF254	2.4369311791793918e-5	2.115450656332457e-5	1.9973772524803422e-5	1.8750665032853214e-5
ZNF257	8.018153654999922e-5	6.712546091296574e-5	7.490542776297825e-5	3.3012652094616124e-4
ZNF26	4.8258981056207266e-4	3.447538268396927e-4	3.228736068637304e-4	5.606443998177957e-4
ZNF260	1.336139049145554e-3	3.0046818362201157e-3	2.4059733589778588e-3	2.1023005982761887e-3
ZNF263	2.075432527371842e-3	2.094355410516958e-3	7.26905287147504e-4	2.451803064665323e-3
ZNF264	2.0677409249026082e-4	1.0528227081761184e-4	1.1300612702088606e-4	1.3432982181160307e-4
ZNF266	3.808454527122408e-4	1.1732145591554604e-4	7.094453200378918e-4	2.2780013187804208e-4
ZNF267	3.1688285116315677e-3	7.7794263411033225e-3	3.893562246126392e-3	1.784235721076524e-3
ZNF273	3.2825410409490933e-4	1.2125652279283038e-4	6.9679801940596e-5	4.095370297794032e-4
ZNF274	1.938064770243894e-3	9.95033518762032e-4	1.6456452973659698e-3	2.399722779389799e-3
ZNF28	6.990589982024016e-4	1.2999416241441211e-3	4.677996561939378e-4	5.704196456988215e-4
ZNF280A	4.598972077294304e-5	3.8382285197156106e-5	3.849062357580168e-5	3.363972130311217e-5
ZNF281	1.1920519789926191e-2	6.95725762665107e-3	6.828407614548687e-3	7.613066384283303e-3
ZNF282	1.42544362997136e-3	2.7895288066299103e-3	9.084223045225494e-4	1.3203854068868396e-3
ZNF283	9.350913274523353e-4	2.7609506864792905e-4	7.94597115567956e-4	1.5730353088917466e-3
ZNF284	2.299476848636011e-5	4.2275523988670864e-5	4.102037509487203e-5	6.587411317430862e-5
ZNF285	9.12649561303572e-6	2.0857974447217107e-5	9.573858085005799e-6	1.01737846736396e-5
ZNF296	2.5591297576341965e-5	3.1859141846743975e-4	2.0832959486845337e-4	8.325778081712856e-5
ZNF3	4.197560208677087e-4	6.594218972588355e-4	5.2420274644946586e-5	3.615452917479139e-4
ZNF30	3.623406570791111e-4	3.191481112687825e-4	3.5352323417611563e-4	3.118332430735144e-4
ZNF302	3.711212324394472e-4	1.9676020240381458e-4	2.5696388578148573e-4	2.8662482825580126e-4
ZNF304	1.1643013015049801e-4	1.0946161771795615e-4	1.1517749027044727e-4	1.1315689853629157e-4
ZNF311	4.2664025861537493e-4	3.696040146392431e-4	3.6776766519348663e-4	3.714951971869628e-4
ZNF316	8.017027559200909e-5	7.073771587038723e-5	7.128579390457947e-5	2.2786465355565695e-4
ZNF317	5.959637893874095e-4	9.511300479466181e-4	1.1813475109745907e-3	9.28023820103937e-4
ZNF32	2.240542424051787e-4	1.5742769732547234e-4	2.6617051964766396e-4	3.301738481040343e-4
ZNF320	3.048832057711907e-4	2.507655103077105e-4	2.9396145508813664e-4	1.1397280611562608e-3
ZNF322	8.64718834419466e-4	9.978312964638526e-4	1.839883801419462e-3	2.0844313356300841e-4
ZNF324	1.184170262306704e-3	1.262867524733066e-3	1.7383309181901504e-3	1.1554583960345923e-3
ZNF324B	1.0227128041789192e-4	3.5102028673233496e-5	3.122736948292108e-5	3.039330677255234e-5
ZNF329	1.152157077547644e-3	3.3811232191628373e-4	4.4618802314733006e-4	9.91041049391488e-4
ZNF331	7.054523021744137e-3	6.553585590078128e-3	9.39566139359545e-3	7.384721180856087e-3
ZNF333	5.5154198048110135e-3	6.015913820851905e-3	9.724549018514598e-4	3.645258410422449e-3
ZNF335	1.096975280596062e-3	9.261333577382809e-4	1.0597726395511532e-3	1.236043805984458e-3
ZNF337	1.3823903185371892e-4	2.2355102923395242e-5	9.827117632237508e-5	3.3266564191784603e-4
ZNF33A	4.259923120450383e-4	5.340744579562605e-4	4.380559949532708e-4	5.506283650306766e-4
ZNF33B	1.378215636607654e-4	2.0031944737508735e-4	5.161049548005035e-4	2.910568187678516e-4
ZNF34	9.90865154924356e-4	8.176591164812665e-5	8.593227240199109e-5	4.5800874555368583e-4
ZNF341	5.020408210961064e-3	8.70290727676775e-3	1.6856574854101965e-3	6.93686068503091e-4
ZNF343	1.7326752892180377e-4	7.145156903435618e-4	1.6225049927621674e-4	5.003722859976529e-4
ZNF345	4.371685701946367e-5	1.2011357293379842e-4	5.0500361149823095e-5	3.413022197134481e-4
ZNF35	2.153185793986278e-3	4.971506594579617e-4	5.434394674065516e-4	5.46656981306095e-4
ZNF350	6.782331100871571e-4	8.61836959298966e-5	3.7650664853790847e-4	2.715385776225093e-4
ZNF354A	9.134059679008515e-4	1.3539848573915236e-3	3.7726314307216563e-4	5.304139815461516e-4
ZNF354B	1.794157797415894e-4	2.6644568503593076e-5	3.1822108513920335e-4	1.365029034731646e-4
ZNF354C	5.430598492718048e-3	1.1669426473461739e-3	1.2557327744839171e-2	1.2272108179400467e-3
ZNF37A	1.6094342233721908e-3	4.4057897172775236e-4	6.090559346809165e-4	1.5250862206438124e-3
ZNF382	1.5421954539749527e-4	5.9513214944464826e-5	3.732615523400198e-4	4.2706588485381106e-4
ZNF384	3.0430057736472115e-3	2.4557653087008825e-3	1.559724216427077e-3	5.680541414280244e-4
ZNF385D	2.1945798934066186e-5	1.9969829430764856e-5	1.4319563768089698e-4	5.6337693902631535e-5
ZNF394	2.3220462929825583e-3	3.019957386821411e-3	2.87352493916928e-3	3.993270058307079e-3
ZNF396	6.975957196901404e-5	7.56033134981596e-5	1.6281462036832857e-4	2.6742178274781838e-5
ZNF398	8.117033793671998e-4	1.1943202414065432e-3	7.943833114620925e-4	1.153493960689566e-3
ZNF41	6.345125810432277e-4	1.0531745645653137e-4	3.056614892301313e-4	2.7833647914320044e-4
ZNF410	3.2533097527273207e-4	1.6175124091041322e-4	1.6458503246566934e-4	3.1447205782282747e-4
ZNF415	3.036758461970289e-4	1.2050614846384757e-4	1.2582655572524864e-4	1.3447739033933283e-4
ZNF416	7.644116462156544e-5	3.0008443314385826e-5	1.0568935228538736e-4	1.4796778258971112e-4
ZNF417	2.615726637318193e-4	6.991037775000406e-5	7.332671643419877e-5	6.879997715822539e-5
ZNF418	6.330506065815387e-4	1.1177219558463932e-4	1.2005135040560005e-4	1.315166944991694e-4
ZNF419	3.038416111124777e-4	1.2165097617280518e-4	8.58048907678433e-4	4.743683669701774e-4
ZNF423	1.1704710403475971e-5	1.2224987312485332e-5	1.3194736525928282e-5	1.4417901656678883e-5
ZNF425	1.073017093218063e-3	3.0078770439232925e-4	2.7639868725840705e-4	1.4772107403220427e-3
ZNF429	5.80794360339616e-4	1.4036692675893604e-4	2.1575192684488573e-4	3.67068587073132e-4
ZNF430	6.624529211753119e-4	7.815177337096364e-4	8.137947385377337e-4	3.972992347276883e-4
ZNF431	3.775611718993362e-4	3.274732592330469e-4	6.680319981309583e-4	2.8850841669315284e-4
ZNF433	2.8485787797902914e-5	1.921642736143888e-5	1.65047975485692e-4	2.8911500985200954e-5
ZNF436	6.989275497032877e-4	1.7200103556476714e-4	1.6911733468218273e-4	1.7006421991701487e-4
ZNF439	6.784621037421897e-5	1.5701958515695132e-4	6.598669130925209e-5	1.316665990690656e-4
ZNF440	1.3027221735826693e-4	2.0290097979567298e-4	4.220938341211311e-5	1.1234706516580049e-4
ZNF441	1.9691208666784913e-4	1.175776760522055e-3	1.9334194541119985e-4	2.0160241389711092e-4
ZNF443	7.782710291600387e-5	6.521528650806463e-5	6.362704650676086e-5	7.783565642750337e-5
ZNF444	8.634283598620141e-4	2.715281211688651e-4	1.4335509235544898e-3	1.4269009327076072e-3
ZNF449	5.449997489425936e-5	4.8717213137957656e-5	4.88694614680215e-5	1.1697921742405182e-4
ZNF45	1.6323284079258586e-3	3.775649034312689e-4	8.04807992278192e-4	9.513055779875751e-4
ZNF454	2.0846679859599096e-4	1.855476287549326e-4	4.5171809000971717e-4	4.34371420663948e-4
ZNF460	6.547251639533316e-3	8.626819992985599e-3	7.030706455018686e-3	6.175033602755923e-3
ZNF467	9.079938486237125e-4	8.03295005756873e-4	8.334918379332114e-4	3.4095814161615697e-3
ZNF468	1.528872402517703e-3	1.6946658213415945e-3	6.697305183536891e-4	2.880344021463669e-4
ZNF479	6.812039603019963e-5	7.166982585308063e-5	8.973924815572172e-5	6.97992060080182e-5
ZNF480	3.54869418794661e-4	1.567460017744893e-4	3.921852784980818e-4	4.893034269909826e-4
ZNF483	2.2918826494403347e-4	9.0974146521348e-4	6.725601403483139e-4	2.1360874404371654e-4
ZNF484	1.9199910984035403e-3	4.3072619882086865e-3	2.1199226834016146e-3	2.2208487957257983e-3
ZNF485	1.863244065025872e-4	3.1935072885855234e-5	2.570617473796441e-4	3.142537802381145e-4
ZNF486	5.482852199831233e-4	1.2869241640759458e-3	1.2829698263905663e-3	1.3950001667023703e-4
ZNF490	6.880743876373398e-4	1.2946379597049728e-3	7.53808811098166e-4	4.229146713691101e-4
ZNF492	2.0756398522366967e-4	1.70535391369229e-4	1.955813766090076e-4	1.6685169151744197e-4
ZNF501	5.064380219838817e-5	7.054797856333702e-5	4.97858740959193e-5	6.073914932251696e-5
ZNF502	3.75678178154734e-5	2.8723846486629336e-5	3.1433669372465905e-5	2.510372279313473e-5
ZNF506	6.02586352033298e-4	6.803642336496996e-4	7.125375774645887e-4	8.875265392408393e-4
ZNF513	1.343169032557409e-4	2.7595146347647646e-4	1.2235753046880573e-4	1.1104753661305802e-4
ZNF519	2.1522253765742486e-3	4.4787270518080517e-4	2.5678259833062525e-3	2.1116583321111665e-3
ZNF521	3.926471693472363e-5	4.5710505262032864e-5	3.3041819053092755e-5	3.811456517445019e-5
ZNF524	1.053365347360963e-3	5.936857255004498e-4	7.252114789423748e-4	7.766266446545746e-4
ZNF525	3.83809998252375e-5	3.139957509602422e-5	4.323848274640754e-5	4.506550964750777e-5
ZNF527	7.049634569305548e-4	1.3520783610511174e-3	6.426344454764409e-4	6.745877484005964e-4
ZNF528	4.0356779595874517e-4	4.601188697816563e-4	1.2146368953834054e-4	3.2024871612851437e-4
ZNF530	6.026010677545366e-4	1.727847901768576e-4	2.8057272990607268e-3	4.3785312549041644e-4
ZNF534	1.6293867782992192e-4	1.3761770866874986e-4	1.545002033706006e-4	1.6148172634014736e-4
ZNF540	3.2635027210981313e-5	8.681580266061612e-5	2.1247202057915316e-5	2.6389027063533456e-5
ZNF541	3.3350178522061565e-5	2.7026688734782634e-5	2.7954138951600846e-5	4.2608302720270274e-5
ZNF543	1.5660232503993405e-3	1.9112091086109834e-3	2.4575217239447057e-3	2.0706936644849495e-3
ZNF547	1.4835607976273004e-4	4.244014176557341e-5	4.493377367970049e-5	4.748989537307297e-5
ZNF548	3.0103923072831145e-3	6.662696785407015e-3	2.8998531755698145e-4	2.786136372234731e-3
ZNF549	2.0902360331234444e-4	4.0628050422068415e-5	4.513224292762576e-4	2.02032696130383e-4
ZNF550	6.628979680158128e-4	5.045997118553946e-5	4.900437207426414e-4	5.28532139570891e-4
ZNF552	2.485487133842434e-4	1.24023680085826e-4	2.0349460434800293e-4	4.658696785573312e-5
ZNF554	1.1771240117674571e-4	5.517792187058759e-4	4.365528338574873e-4	1.513271775348252e-4
ZNF557	8.940968336182607e-4	3.6565825761930744e-3	3.517182125350349e-4	1.8044368193667398e-3
ZNF561	7.766865411188671e-4	1.2406479710858173e-4	6.07184401309191e-4	1.0975788874672606e-3
ZNF562	1.2588669665974434e-4	4.9795660363257525e-5	6.883945992451294e-5	3.064301164285243e-5
ZNF563	4.970059865934107e-4	3.3056598110679314e-4	5.14650031185822e-4	3.6844714449057564e-4
ZNF564	2.0285557902007876e-4	2.4384663788154864e-4	3.6018178718500624e-5	1.3477739463070213e-4
ZNF565	4.326613235454474e-5	3.3822854426287564e-5	2.590920439690137e-4	2.9941109123538307e-5
ZNF566	1.2607695592704322e-3	7.011812171843038e-4	2.262842507151638e-4	8.04745903724679e-4
ZNF570	6.034537629368485e-4	7.677435692073167e-4	7.491496037057993e-4	5.150465286265983e-4
ZNF571	1.930200658524755e-3	1.3610058409870814e-3	2.845302800069581e-3	1.2425515606231284e-3
ZNF573	1.588319614262881e-4	5.136707669944092e-5	6.914630904846123e-5	7.619266014149566e-5
ZNF574	1.994196501200524e-3	1.1549359044004259e-4	1.5888593072013722e-3	1.8695299761277845e-3
ZNF580	8.140337969393223e-4	5.418557649808659e-4	4.895987805383826e-4	2.0367003806454124e-4
ZNF581	2.9461844328433433e-4	4.4060014535341266e-4	1.3072076451135436e-4	2.8256342869059783e-4
ZNF582	2.0180663233139353e-4	3.079465036810534e-5	3.6784710526624386e-5	3.521480488973647e-4
ZNF584	2.621208415971258e-4	4.264134993668991e-4	4.4908050559403043e-4	2.893085309445386e-4
ZNF585A	5.112573888795292e-4	3.258565564183227e-4	2.557733734001959e-4	3.838182475063312e-4
ZNF586	1.8995093606589144e-3	8.935665793398717e-4	8.205162683555065e-4	9.175063280152192e-4
ZNF587	3.071047575074822e-4	3.867231991573564e-4	1.4160675602152778e-4	3.328000649024643e-4
ZNF589	2.1089170721186025e-4	3.467180488414702e-5	2.923969947872631e-4	1.2099044106759669e-4
ZNF594	1.3649085299836342e-4	1.1548720753072915e-4	1.1535109348362728e-4	1.1609476554382449e-4
ZNF595	1.2276007513709687e-4	4.223717377499307e-4	9.85376330591783e-4	7.252515639586204e-4
ZNF596	2.3471124354757514e-4	1.4577403206237024e-3	5.255724137144071e-4	2.3006253973477695e-4
ZNF597	7.797794567234059e-4	9.05884522541423e-5	8.836757765329319e-4	1.0977929170872377e-3
ZNF605	3.796124795768069e-4	3.1441474658977286e-4	7.714056810750723e-5	4.344216503160825e-4
ZNF610	7.48587027346731e-4	3.6875658494776224e-4	1.2224662420632092e-4	1.4498433127658892e-4
ZNF611	2.9988188761277575e-3	1.0988561289411959e-3	9.627403629697683e-4	2.6034547449286993e-3
ZNF613	6.695747966445498e-4	1.6183541552795296e-4	9.293434952087228e-4	5.58632598923461e-4
ZNF614	3.5416322584957405e-5	7.003431814238723e-5	3.362975520796429e-5	3.662154531847865e-5
ZNF615	1.4217591798181502e-4	4.712613565811913e-5	2.081529809443003e-4	5.933766481097094e-4
ZNF616	7.189378957924595e-5	4.957224214100724e-5	5.365916945595383e-5	5.895675610313058e-5
ZNF619	1.9921892157701352e-4	2.0721749888716174e-4	2.9897977254488174e-4	2.9937031396045277e-4
ZNF621	9.268131922787023e-4	1.0673443448990303e-4	6.218333245298197e-4	4.6195108861180935e-4
ZNF627	2.957116620822432e-4	2.8863956975479335e-4	1.7309921743895951e-4	1.9121259284061445e-4
ZNF628	6.35893932012425e-5	2.9104634007642367e-5	1.5469509379753354e-4	2.6303702973028708e-5
ZNF641	5.735348366369742e-4	5.836594901314468e-4	5.734429631415628e-4	6.753414596416279e-4
ZNF649	9.414326316995031e-4	1.2051082289765347e-4	1.3545996291840776e-4	1.284216058458836e-4
ZNF652	2.088636381205974e-4	2.2009491513539048e-4	8.253103364864003e-5	3.8394443995417216e-4
ZNF653	4.551174583589295e-5	2.3593103149393926e-5	2.1802536404313158e-5	2.4201855336614203e-5
ZNF655	2.823465166065662e-4	2.9228958039188456e-4	6.270990063273895e-4	6.066412484588336e-4
ZNF658	8.444137980804648e-4	1.4056694303259378e-4	1.630799699499788e-4	1.8262156610539991e-4
ZNF660	2.9517207885178197e-5	2.069390412878347e-5	2.0582632096139963e-5	6.442355111795106e-5
ZNF662	1.0925444429534466e-4	1.0738015016405737e-4	1.164487799005666e-4	1.0591998503221029e-4
ZNF664	3.0346691802002595e-4	1.5219182104146366e-4	2.601647887179379e-4	8.439408287401915e-5
ZNF667	9.620018203389044e-5	1.8945078674290113e-4	9.539485733357908e-5	8.94633888068291e-5
ZNF669	3.048263827374032e-4	9.241857978476162e-4	1.2524133097198317e-4	4.0217850678945794e-4
ZNF671	3.413947462038599e-4	4.173305876076862e-5	4.7981363460137405e-4	8.340453497868096e-5
ZNF674	2.6207374909986204e-4	1.550217563872349e-4	6.281474794872022e-4	8.194297398186251e-5
ZNF675	6.18609101338893e-4	5.292597469801525e-4	4.982044386046905e-4	5.791053756473625e-4
ZNF677	3.467554484977359e-4	9.289026868249818e-4	5.704188027472553e-4	6.806222552298912e-4
ZNF680	7.346626780388314e-4	1.418043496341737e-4	8.593877620687597e-4	9.365640321000256e-4
