Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZBTB11,0.5134099616858238,0.34674329501915707,0.3218390804597701,0.5344827586206896
ZNF655,0.43486590038314177,0.4674329501915709,0.6494252873563219,0.5363984674329502
ATF1,0.4559386973180077,0.3103448275862069,0.42911877394636017,0.5383141762452107
MGA,0.3065134099616858,0.3850574712643678,0.6111111111111112,0.5402298850574713
CEBPG,0.4118773946360153,0.4042145593869732,0.7241379310344828,0.5421455938697318
FOXK2,0.9961685823754789,0.7490421455938697,0.735632183908046,0.5440613026819924
ZNF18,0.5957854406130269,0.5134099616858238,0.5383141762452107,0.5459770114942529
ERF,0.8697318007662835,0.7030651340996169,0.41379310344827586,0.5478927203065134
ZNF283,0.3544061302681992,0.5344827586206896,0.8812260536398467,0.5498084291187739
ZNF891,0.45977011494252873,0.6455938697318008,0.39655172413793105,0.5517241379310345
ARID3A,0.5555555555555556,0.5306513409961686,0.7988505747126436,0.553639846743295
ATF7,0.5651340996168582,0.43486590038314177,0.43103448275862066,0.5555555555555556
VDR,0.9923371647509579,0.25862068965517243,0.4885057471264368,0.5574712643678161
ZNF85,0.8371647509578544,0.3563218390804598,0.6149425287356322,0.5593869731800766
IRF5,0.6264367816091954,0.4616858237547893,0.7145593869731801,0.5613026819923371
SOX17,0.5804597701149425,0.5478927203065134,0.5478927203065134,0.5632183908045977
ZNF641,0.5421455938697318,0.6302681992337165,0.5747126436781609,0.5651340996168582
IKZF5,0.5306513409961686,0.4118773946360153,0.6762452107279694,0.5670498084291188
ZNF563,0.6839080459770115,0.553639846743295,0.7298850574712644,0.5689655172413793
ERG,0.6226053639846744,0.5459770114942529,0.5708812260536399,0.5708812260536399
MYB,0.7298850574712644,0.8103448275862069,0.7720306513409961,0.5727969348659003
ZNF677,0.38697318007662834,0.4061302681992337,0.28544061302681994,0.5747126436781609
ZFP42,0.6245210727969349,0.5977011494252874,0.9195402298850575,0.5766283524904214
TFAP2A,0.632183908045977,0.578544061302682,0.578544061302682,0.578544061302682
POU3F3,0.6206896551724138,0.603448275862069,0.6206896551724138,0.5804597701149425
KLF1,0.5996168582375478,0.5842911877394636,0.5977011494252874,0.5823754789272031
ZBTB1,0.7681992337164751,0.7337164750957854,0.7758620689655172,0.5842911877394636
HMG20B,0.3524904214559387,0.42528735632183906,0.39080459770114945,0.5862068965517241
PRDM6,0.5708812260536399,0.5498084291187739,0.5823754789272031,0.5881226053639846
NR1D1,0.5593869731800766,0.6360153256704981,0.48084291187739464,0.5900383141762452
CDX1,0.5900383141762452,0.5689655172413793,0.6245210727969349,0.5919540229885057
ZNF506,0.41762452107279696,0.4789272030651341,0.524904214559387,0.5938697318007663
RFX1,0.9616858237547893,0.4540229885057471,0.5076628352490421,0.5957854406130269
ZNF584,0.6360153256704981,0.46551724137931033,0.4444444444444444,0.5977011494252874
DBP,0.39655172413793105,0.9348659003831418,0.3275862068965517,0.5996168582375478
NR1H2,0.5938697318007663,0.5057471264367817,0.7222222222222222,0.6015325670498084
KLF15,0.5881226053639846,0.5593869731800766,0.5689655172413793,0.603448275862069
ZNF12,0.9521072796934866,0.8812260536398467,0.9865900383141762,0.6053639846743295
TFAP2C,0.6379310344827587,0.6130268199233716,0.6283524904214559,0.60727969348659
ZNF77,0.9425287356321839,0.9655172413793104,0.5593869731800766,0.6091954022988506
ZNF486,0.9980842911877394,0.41379310344827586,0.38697318007662834,0.6111111111111112
ZBTB7B,0.8237547892720306,0.8237547892720306,0.6360153256704981,0.6130268199233716
PRDM16,0.36015325670498083,0.5747126436781609,0.5938697318007663,0.6149425287356322
HIVEP1,0.5402298850574713,0.9923371647509579,0.5153256704980843,0.6168582375478927
ZNF627,0.6609195402298851,0.7260536398467433,0.5210727969348659,0.6187739463601533
WT1,0.6111111111111112,0.5881226053639846,0.603448275862069,0.6206896551724138
CDC5L,0.5498084291187739,0.6168582375478927,0.7394636015325671,0.6226053639846744
ZBED6,0.4482758620689655,0.4003831417624521,0.39272030651340994,0.6245210727969349
HINFP,0.6187739463601533,0.5402298850574713,0.5440613026819924,0.6264367816091954
PRRX1,0.6130268199233716,0.5766283524904214,0.6264367816091954,0.6283524904214559
MXI1,0.2777777777777778,0.9195402298850575,0.9923371647509579,0.6302681992337165
