Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
TBP,0.2680921052631579,0.587171052631579,0.15625,0.2450657894736842
FOXM1,0.3207236842105263,0.5444078947368421,0.17434210526315788,0.24671052631578946
ZNF267,0.4753289473684211,0.125,0.054276315789473686,0.24835526315789475
ATF6,0.33881578947368424,0.2878289473684211,0.34375,0.25
MAX,0.15296052631578946,0.19901315789473684,0.17927631578947367,0.25164473684210525
HBP1,0.34539473684210525,0.24835526315789475,0.4161184210526316,0.2532894736842105
ZNF708,0.5921052631578947,0.25164473684210525,0.4473684210526316,0.25493421052631576
RREB1,0.24342105263157895,0.14967105263157895,0.7417763157894737,0.2565789473684211
ZNF816,0.8223684210526315,0.5263157894736842,0.53125,0.2582236842105263
ZNF350,0.555921052631579,0.3651315789473684,0.7944078947368421,0.2598684210526316
ZNF484,0.20065789473684212,0.17105263157894737,0.11019736842105263,0.26151315789473684
RORA,0.31085526315789475,0.08223684210526316,0.13486842105263158,0.2631578947368421
MEF2C,0.21710526315789475,0.07894736842105263,0.08223684210526316,0.26480263157894735
HSF2,0.1513157894736842,0.26644736842105265,0.6019736842105263,0.26644736842105265
ZNF680,0.2730263157894737,0.1611842105263158,0.7911184210526315,0.2680921052631579
ESRRA,0.7697368421052632,0.22532894736842105,0.3963815789473684,0.26973684210526316
ZNF140,0.36019736842105265,0.17763157894736842,0.25,0.2713815789473684
ETV6,0.45394736842105265,0.24013157894736842,0.16611842105263158,0.2730263157894737
ZNF260,0.16611842105263158,0.16940789473684212,0.11348684210526316,0.2746710526315789
ZNF580,0.7615131578947368,0.4621710526315789,0.37993421052631576,0.27631578947368424
MAFG,0.9078947368421053,0.3996710526315789,0.4868421052631579,0.2779605263157895
KLF9,0.0805921052631579,0.23519736842105263,0.15296052631578946,0.27960526315789475
ZNF613,0.3651315789473684,0.19736842105263158,0.6447368421052632,0.28125
RFX3,0.17763157894736842,0.29605263157894735,0.5263157894736842,0.28289473684210525
ZNF37A,0.3569078947368421,0.4457236842105263,0.5805921052631579,0.2845394736842105
ZNF548,0.34210526315789475,0.9391447368421053,0.14967105263157895,0.28618421052631576
ZNF322,0.5164473684210527,0.12828947368421054,0.3042763157894737,0.2878289473684211
GTF2I,0.16940789473684212,0.5148026315789473,0.1299342105263158,0.2894736842105263
ZNF570,0.32730263157894735,0.19572368421052633,0.3059210526315789,0.2911184210526316
ZNF786,0.1825657894736842,0.8766447368421053,0.837171052631579,0.29276315789473684
ZNF490,0.39473684210526316,0.2532894736842105,0.19736842105263158,0.2944078947368421
BPTF,0.17105263157894737,0.17598684210526316,0.21217105263157895,0.29605263157894735
SREBF1,0.41118421052631576,0.3125,0.4243421052631579,0.29769736842105265
HMG20A,0.2532894736842105,0.2450657894736842,0.1875,0.2993421052631579
TFAP4,0.4194078947368421,0.6825657894736842,0.6611842105263158,0.30098684210526316
ETV2,0.7006578947368421,0.4506578947368421,0.7467105263157895,0.3026315789473684
RELB,0.3848684210526316,0.9917763157894737,0.3832236842105263,0.3042763157894737
ZNF282,0.375,0.35855263157894735,0.20559210526315788,0.3059210526315789
ZNF621,0.5082236842105263,0.3519736842105263,0.9835526315789473,0.30756578947368424
MYNN,0.27960526315789475,0.30756578947368424,0.32401315789473684,0.3092105263157895
SMAD4,0.23355263157894737,0.3832236842105263,0.3569078947368421,0.31085526315789475
ZNF136,0.27631578947368424,0.7171052631578947,0.20888157894736842,0.3125
ZNF146,0.3355263157894737,0.3026315789473684,0.34539473684210525,0.31414473684210525
NANOG,0.20230263157894737,0.28289473684210525,0.4901315789473684,0.3157894736842105
ZNF263,0.2845394736842105,0.5526315789473685,0.2894736842105263,0.31743421052631576
FOXO4,0.4276315789473684,0.2713815789473684,0.2236842105263158,0.3190789473684211
TFDP1,0.3519736842105263,0.6430921052631579,0.38980263157894735,0.3207236842105263
MGA,0.2565789473684211,0.31743421052631576,0.41118421052631576,0.3223684210526316
