Genes,Naive,Early Extra-GC TFH,Late Extra-GC TFH,GC
SMAD3,0.0008255394460553471,0.0006438958480653977,0.0018000228658589046,0.002223607927262549
SMAD4,0.0012630185270695825,0.0006298153847531691,0.0006728491387272418,0.0007382909876267892
SMAD5,0.0001823906787564557,0.001397908419085225,0.0006688681562381819,0.0014437354932642582
SNAI1,0.0005494406455625523,0.00011169601647655171,0.0003885832217284617,0.0001327289143554975
SNAI2,0.00018796092154542784,0.00018802870104189264,0.0001676245902945668,0.00021154615411900563
SOX10,0.00020601370547497703,0.00020483358559683813,0.00023714686564019132,0.00022270317392212468
SOX15,0.0001832360268588014,0.00016975681981135798,0.00015381125039077174,0.00036045687107014927
SOX17,0.0004764551957325912,0.0004573132818139064,0.0004771117594113086,0.0005073268742717032
SOX2,0.0003188786245967121,0.00033091930862180747,0.000363077949233676,0.00034668005660457095
SOX3,0.0001146448350206077,0.0001415247293171588,0.0001658485254119832,0.0001339843701833369
SOX4,0.0018222444855969509,0.0006503313837624728,0.0005468321324771468,0.0017961060815152943
SOX6,0.00012259877046704565,0.00013619271136279063,0.0001455427099410516,0.000123202357163237
SOX8,0.00016302266686329896,0.0001465642773831888,0.0001502661884010051,0.00015880444178271723
SOX9,0.00018979500726863465,0.0001768690687257614,0.0001890941834066758,0.00020711313174426037
SP1,0.007003554269719147,0.0065081959435474256,0.007784765255970223,0.006756576686569264
SP2,0.004760301584409741,0.003363643152278013,0.007163110284309393,0.004667713192639471
SP3,0.004297293272674764,0.0028063355958283034,0.00376287615976416,0.005663411156872264
SP4,0.004372896948438248,0.003381653946175652,0.006281248671509333,0.004164855150623992
SP7,0.0001352851741349574,0.00012770556773574886,0.00013683625293103613,0.0001441611478552205
SP8,0.00017287163229538088,0.0001502876065686782,0.00016865502102043984,0.00016532188336863295
SP9,0.00014922598272545045,0.000142112016483002,0.00014836550779381684,0.00015366830638183042
SPDEF,0.00012923087596902183,0.00014220325009178914,0.00013556061881791852,0.00014933824563647963
SPI1,0.0002194681111157952,0.00021517958935037668,0.0004715421968775759,0.0002471306442177722
