	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
YBX3	3.3350812217324665e-5	2.8229183102008656e-5	2.293032096506188e-5	7.899323613999731e-5
YY1	1.6877098130432331e-3	1.1547876947409432e-3	2.18185122045029e-3	1.1421240978230778e-3
YY2	5.523334395542608e-5	5.3520767121270385e-5	6.791466498834846e-5	6.033517615784395e-5
ZBED1	7.860511812494816e-5	3.230006947365535e-5	3.0483083546125983e-5	7.084031589804025e-5
ZBED6	2.869680588721924e-4	6.258341654826966e-4	2.525657120083869e-4	2.9016238859121585e-4
ZBTB1	1.812610405063449e-4	1.603653585203132e-4	1.725388771204573e-4	1.5999026300837467e-4
ZBTB11	7.797257564213586e-5	1.8887596620599742e-4	1.233566688663263e-4	1.366859676932235e-4
ZBTB12	1.4566357966067873e-4	9.440935285477277e-5	1.117781024063772e-4	1.2028178288386789e-4
ZBTB14	1.23567580844229e-4	2.7677494693828036e-5	1.8438561569927048e-4	1.5099130523563164e-4
ZBTB16	7.341226401757353e-5	2.9390187607283895e-4	7.96285741217185e-5	7.230895189440126e-5
ZBTB17	4.1087224023486635e-3	1.6324845343376245e-3	3.108808607240707e-3	1.494234664963086e-3
ZBTB18	1.7806676737829695e-4	3.450933610064207e-4	7.458723110942369e-4	8.591245914986046e-4
ZBTB2	8.128309476483077e-4	1.0341439972081762e-3	1.349769573249164e-4	8.798862653084699e-4
ZBTB20	2.545773540604846e-4	1.9882064393335374e-4	2.3936113366815575e-4	4.148732174502096e-4
ZBTB22	3.127659738908455e-5	1.78078460697505e-5	7.625141379131641e-5	9.076416625643184e-5
ZBTB26	3.1680193685289405e-4	3.628785637078231e-4	4.530360041487294e-4	8.196623158152796e-5
ZBTB3	2.8210994784927466e-4	3.003221048489003e-4	1.6907633682529676e-4	7.016083227269726e-5
ZBTB32	1.0265251398756118e-4	2.2680711183322246e-4	6.942058818045442e-5	3.7255132919973254e-5
ZBTB33	1.3814153288813035e-3	8.467095915947807e-4	1.9836167475968444e-3	1.788413864761687e-3
ZBTB37	2.9294824076486596e-4	2.4465260341251704e-4	2.0436212461844483e-4	1.9388866354407773e-4
ZBTB42	1.722499854098441e-4	6.373223121997172e-5	6.529462172919564e-5	5.165732003861551e-4
ZBTB43	3.882496934329069e-4	1.1395256885587078e-4	1.433943782348498e-3	2.8912672107510133e-4
ZBTB44	3.3298829310362925e-4	1.6921510635649545e-4	2.7151081644618245e-4	2.1392689340770494e-4
ZBTB45	7.995654557005603e-5	1.850759270812327e-4	2.970214302100163e-4	1.2363757943455514e-4
ZBTB48	7.24535909934899e-4	6.318349587360718e-4	4.576637492893935e-4	6.558703622943963e-4
ZBTB49	6.0154427450028275e-5	1.3736373902634936e-4	7.444281015527574e-5	2.2718012296726268e-5
ZBTB6	2.6676522747463334e-4	2.3865352038816335e-4	9.580394954957947e-4	7.325656749546672e-4
ZBTB7A	4.8440982600840316e-4	2.3838157037770337e-4	6.97097545235594e-4	5.337940122448848e-4
ZBTB7B	1.4778533053105163e-4	3.2676784671068816e-4	1.2759036118096788e-4	2.0197511045873733e-4
ZBTB7C	6.657452393551829e-5	4.4396158966129065e-5	5.393945270491125e-5	5.73699749376058e-5
ZEB1	3.662609707760312e-3	2.154187022887418e-3	1.9810270578551267e-3	2.8221457463539997e-3
ZEB2	4.436736490725629e-5	4.288875890146885e-5	8.424457720733004e-5	5.837266433442449e-5
ZFHX2	2.9275809725262122e-5	2.2949210668425115e-5	2.4259919184936918e-5	2.626070800017378e-5
ZFHX3	2.3922061053782717e-4	1.0224629541913054e-3	7.309063988231522e-5	8.571440777958779e-5
ZFHX4	5.040621164536239e-5	4.7636624035610854e-5	5.006056036793279e-5	4.29378122722918e-4
ZFP1	3.4756943992318934e-4	3.126863697069114e-4	6.40633806983494e-5	5.9784290709443764e-5
ZFP14	6.160895587054041e-4	6.011384142252824e-4	3.8739866094716577e-4	1.0023839451344715e-3
ZFP28	2.535422855887498e-4	2.2569873966908117e-4	2.466504365773291e-4	2.570268802857251e-4
ZFP3	4.0224150973963127e-4	8.250003625596414e-4	4.86284549374693e-4	2.7486801168377894e-4
ZFP41	1.1252344693693666e-4	3.423478546412207e-5	3.5426781015906526e-5	1.1721123455110414e-4
ZFP42	3.297806855315056e-4	1.436027549903827e-4	4.665386369164115e-4	6.924958524461167e-4
ZFP57	1.3766638188597032e-4	8.008838331854063e-5	1.034084564953125e-4	8.513086144162414e-5
ZFP64	1.6598370992990837e-4	1.5009526171257914e-4	2.904276758308762e-4	3.487337601259676e-4
ZFP69	2.543653597801575e-4	1.1254670716559116e-4	1.1441260379077683e-4	8.216615789513805e-4
ZFP69B	1.1432652781133697e-4	7.502281802716968e-5	4.8780057818987444e-4	3.3818428582203526e-4
ZFP82	3.1103407063109386e-3	5.6422714594405446e-3	3.5682331963299665e-4	2.720649906733067e-3
ZFP90	3.7427020168489985e-4	1.0373824614371401e-3	5.473018930777212e-4	6.140079335566106e-4
ZFP92	4.670827980440993e-5	3.449649244413243e-5	5.0777748680358234e-5	4.5820896626428084e-5
ZFX	1.8043721741291157e-3	2.5805590304927043e-3	6.976900478974794e-4	1.5481207788289935e-3
ZFY	1.0179883863187216e-4	8.090366166787957e-5	9.993852037507092e-5	7.766970507860629e-5
ZHX1	1.4245101501516718e-4	1.447613161972366e-4	4.156504235335326e-5	1.1711600820971097e-4
ZIC1	1.3949201033890116e-4	1.3088709967485604e-4	1.4794593465366823e-4	1.408825463894729e-4
ZIC2	1.0476124454098247e-4	9.811107956877378e-5	1.0985021182872939e-4	1.0098210413633121e-4
ZIC3	1.1282043128895696e-4	1.212411061791778e-4	1.343511768108136e-4	1.3330838363695516e-4
ZIC4	6.926208741281962e-5	8.241890685539875e-5	9.494343966625485e-5	7.915846176925421e-5
ZIC5	5.281933323010617e-5	5.350699561382287e-5	5.578720010926405e-5	6.47660606316143e-5
ZIK1	3.0697765233312317e-4	7.102364529216259e-5	3.137764129137252e-4	2.552982377037554e-4
ZIM3	1.7890294598022784e-4	1.7020923569188088e-4	2.8058475594012144e-4	2.0942494344272154e-4
ZKSCAN1	7.892608607674602e-4	5.148555034791303e-4	1.2297938741711574e-3	6.762060696735133e-4
ZKSCAN2	3.0199229991665857e-4	1.3137826663047042e-4	1.320266732650433e-4	4.0695008970382076e-4
ZKSCAN3	1.687832533698272e-4	8.792517107913972e-5	3.851039125826991e-4	3.134358018034147e-4
ZKSCAN5	7.094608015560404e-4	7.468497420192626e-5	7.545202068425359e-4	3.461494464182908e-4
ZKSCAN7	5.38198428604451e-5	4.199097858337862e-5	1.1951791305019232e-4	2.4648518107459576e-4
ZNF10	2.2295795246212645e-4	6.699683395272291e-4	7.50746115221984e-4	4.498952653530219e-4
ZNF100	4.0404151791878637e-4	6.033459991195119e-4	4.7413708401665455e-4	2.444091858266671e-4
ZNF101	5.775447195025566e-4	8.235015522309899e-4	6.697155598701189e-4	6.434547282007418e-4
ZNF12	3.7397381336162766e-4	1.496274998595598e-4	1.7191195289981818e-4	9.349692175596354e-5
ZNF121	1.3745198433960252e-3	1.1625588930689109e-3	8.024994615205999e-4	1.3243309824143485e-3
ZNF124	3.7646066097661444e-4	3.1015221654418835e-4	1.2159820732364588e-4	1.3469940825423243e-3
ZNF132	3.8850078086314244e-4	1.5694908467780828e-4	1.670266695260525e-4	9.06788818184379e-4
ZNF134	6.731235582175567e-4	6.171505012613106e-5	4.8136994475879007e-4	6.147757454017216e-4
ZNF135	3.412586773360947e-4	7.661482949213233e-5	8.53934716425388e-5	7.788582332720213e-5
ZNF136	9.107303852437512e-4	1.614257354924304e-3	2.134987613593008e-4	1.1001676693753685e-3
ZNF140	1.1137455964989134e-3	1.2989842328470932e-3	1.767069474669925e-3	8.066840442425785e-4
ZNF141	5.248702383381723e-4	4.9711353771170804e-5	4.8174992517667286e-4	6.090937508665273e-4
ZNF143	3.9995760956708344e-3	1.4380140223591955e-3	4.513792139751583e-3	4.554546389902444e-3
ZNF146	9.102692067098257e-4	8.127991225802149e-4	1.0090965933254744e-3	8.691523776062186e-4
ZNF148	2.8827789947416145e-3	1.7848961114208081e-3	3.445542598034525e-3	2.856145373956483e-3
ZNF154	3.1478103321002943e-4	4.8228867428310015e-4	1.3432995197244888e-4	5.893860049818865e-5
ZNF157	1.03714659642971e-4	1.1880627944097749e-4	5.281670250937114e-4	1.3933523452558063e-4
ZNF16	7.479423042016893e-4	9.497926545605755e-5	1.0321582536667939e-4	9.34991454444291e-5
ZNF169	7.695455672454285e-4	8.756089894016491e-4	3.541017956098625e-4	1.9289092619561793e-3
ZNF174	1.7446836497024622e-4	1.6355964820816284e-4	1.7635696415912736e-4	3.070258085688704e-5
ZNF175	1.0424731471542595e-4	3.2511284159014644e-4	1.0608850968117444e-4	2.6856760309305005e-4
ZNF177	3.897651963178967e-5	3.6687632999284916e-5	4.257349131018664e-5	8.608545042260926e-5
ZNF18	6.754324965817602e-4	4.8448160243376936e-4	6.146982612916907e-4	3.8408557745976305e-4
ZNF180	1.6597755694711335e-3	1.6716298261716424e-3	1.998428131648751e-4	4.2319611296751634e-4
ZNF181	6.053839556577646e-4	2.977862109823741e-4	1.2303680067742687e-4	9.424442078025377e-5
ZNF182	1.4459209665347074e-3	8.711339176656489e-4	4.789663145772538e-3	1.7928747439523432e-3
ZNF184	3.712235279970163e-4	5.45662964364783e-4	7.405021152935896e-4	7.106136938971883e-5
ZNF189	8.194876708691437e-5	4.086223007723177e-4	1.0276691765388787e-4	8.030102424164338e-5
ZNF19	1.1430808632678604e-4	4.738687171278927e-5	5.901800946039482e-5	3.994964786843141e-4
ZNF197	6.462818870318443e-4	6.123592654463351e-4	1.3497613586649636e-4	1.4639034792925023e-4
ZNF2	3.514232268017838e-4	3.3078547583313873e-4	5.5420436703341574e-5	6.66433823819405e-5
ZNF200	1.339304399731498e-3	1.768509709542531e-3	1.6773383018722195e-3	2.956968964642746e-3
ZNF202	7.10982783843423e-4	1.0260143465555682e-4	4.25563794019711e-4	5.583890816425101e-4
ZNF205	1.691893784272342e-5	1.0675397316381222e-5	1.4945686781878068e-5	1.4138698302159714e-5
ZNF211	2.2516127600275638e-4	9.364592451223066e-5	4.256190972754724e-4	3.7412726614454204e-4
ZNF213	5.7441324469855357e-5	5.131892201217557e-5	5.1164868067276345e-5	1.8020177269305215e-4
ZNF214	1.3798632876373858e-4	1.07388425352413e-4	1.2847041449492232e-4	1.1502363369322817e-4
ZNF217	5.098415877596952e-4	4.428593120110689e-4	3.768441722785045e-4	3.510801109880161e-4
ZNF219	2.6956937209227745e-4	7.497739133637338e-5	4.708047392067282e-4	1.5467551340254802e-4
ZNF22	6.2957612253000065e-3	5.281971874179105e-3	5.538543387693479e-3	6.0992091757363556e-3
ZNF222	5.13871924821528e-5	5.384087179409402e-5	5.325353649767388e-5	5.091237942103626e-5
ZNF223	3.757657716346045e-4	7.325397716544521e-4	2.5273713216846937e-4	1.0860146906735424e-4
ZNF224	2.068699596934987e-4	3.4277839128772067e-4	4.049510197970873e-4	6.405863771710452e-5
ZNF23	5.356670784801167e-4	3.713532387117371e-4	7.193892704470214e-5	2.2040994334942844e-4
ZNF232	1.2774507951621917e-4	2.6095780846255317e-5	3.3704890891299725e-5	2.4287931035614605e-4
ZNF236	2.730689227290052e-4	4.049274547065049e-4	4.7631486860156983e-4	2.5261507333413334e-4
ZNF24	1.5774590204491214e-3	2.1316802887983845e-3	1.670132154517452e-3	1.4819812174828066e-3
ZNF248	1.2615565245983055e-4	4.5058302884121614e-5	4.7200266941442985e-5	4.4859411832767727e-4
ZNF250	3.114397301191751e-4	3.4830874156339037e-4	1.3395467149779818e-3	4.202469179505451e-4
ZNF254	2.06467049268675e-5	2.500546284515448e-5	2.35566064714293e-5	2.562905172541803e-5
ZNF257	7.876573471266147e-5	9.438038195002879e-5	6.92739302941207e-5	3.270710820895338e-4
ZNF26	5.49025081120635e-4	5.612404029284435e-4	1.2066616212327505e-3	6.653992751349963e-4
ZNF260	1.0864540170542358e-3	2.6640466278335445e-3	1.84024899068594e-3	1.7751895629088013e-3
ZNF263	9.098714318317035e-4	1.1429845478602876e-3	3.615000489438415e-4	1.0656950758335271e-3
ZNF264	2.5622002430490687e-4	1.340764468149779e-4	1.7020465003450205e-4	1.9520613525698705e-4
ZNF266	6.838924316493643e-4	1.2914853206326122e-4	8.33209218279954e-4	2.87389194123204e-4
ZNF267	1.2173849030086047e-3	4.694945287617588e-3	2.332702080834027e-3	5.184162113564343e-4
ZNF273	4.0493807762684254e-4	1.2932009700532973e-4	5.561813439865896e-5	4.2642028209985406e-4
ZNF274	1.9094599446829843e-3	9.257070569112097e-4	1.5246563418780958e-3	2.5940620197641507e-3
ZNF28	4.959031429359759e-4	7.107498291959599e-4	2.5675865335480727e-4	3.489776964968322e-4
ZNF280A	4.6846799655547615e-5	4.078787926330518e-5	4.144400327755476e-5	4.377196241583619e-5
ZNF281	6.685003451269326e-3	3.323774760661549e-3	3.509445872001431e-3	3.6478023755666675e-3
ZNF282	9.282240120664165e-4	1.634040818374749e-3	7.502795538334786e-4	7.711576340988454e-4
ZNF283	3.74457153112868e-4	9.345707381400864e-5	2.8920959717892005e-4	6.665225438035531e-4
ZNF284	2.0577811789819946e-5	4.25606858961857e-5	7.318183592131883e-5	9.159987779389087e-5
ZNF285	1.6879457191498356e-5	4.902953706690968e-5	1.4536181926690671e-5	1.9939269646044723e-5
ZNF296	3.73132707270592e-5	5.053707933018375e-4	3.055809138236468e-4	1.2226911787471237e-4
ZNF3	7.463463328494295e-4	1.2902985630367024e-3	1.0972304839628854e-4	5.841135547934582e-4
ZNF30	1.2364539409597905e-4	1.0589273042651702e-4	1.1813028367551419e-4	1.145615555288558e-4
ZNF302	4.6307978508075727e-4	2.5022512875685064e-4	3.488272262151886e-4	4.254289007121863e-4
ZNF304	4.865825494545834e-5	4.332274162097164e-5	5.879446688058215e-5	4.4836485274993965e-5
ZNF311	8.37193172591562e-5	8.88160828526433e-5	9.477830828359763e-5	7.757027214214053e-5
ZNF316	1.0579624954391631e-4	9.194355229133988e-5	9.273642722586753e-5	3.0681592736543596e-4
ZNF317	6.575185545031876e-4	1.2777581807921796e-3	1.46338269913038e-3	1.2095853732985856e-3
ZNF32	2.0973508719131895e-4	1.3001442227512455e-4	2.3873108534481938e-4	2.4345745867053784e-4
ZNF320	1.5162787564829014e-4	1.2589741282920353e-4	1.1639837698451128e-4	5.324448713775638e-4
ZNF322	9.935049037501404e-4	1.0258552445869737e-3	2.2788062828983705e-3	4.5394444559360375e-4
ZNF324	1.741013651057651e-3	1.0264086536463358e-3	1.5706869989673103e-3	9.544457196826166e-4
ZNF324B	6.532026809164017e-5	1.7068352121662062e-5	2.1591506145374314e-5	2.1492915559004713e-5
ZNF329	6.132165315578228e-4	2.4409748236752166e-4	1.9600035321419308e-4	5.368516532340988e-4
ZNF331	7.198468351974678e-3	4.571043295247343e-3	5.515476809170935e-3	4.730916820548923e-3
ZNF333	8.284021093500921e-3	1.178339352738174e-2	2.0440245351844204e-3	6.776252320493444e-3
ZNF335	7.997105707934834e-4	5.330181990736557e-4	7.048691326530714e-4	7.943823448286966e-4
ZNF337	4.26588063175244e-4	4.314721340425026e-5	1.8088919073872228e-4	5.398480006773059e-4
ZNF33A	3.2643435586624057e-4	4.329284890828595e-4	3.663886198589566e-4	4.438164885281444e-4
ZNF33B	3.7492144400150387e-4	5.590830847224722e-4	1.3882950164701023e-3	6.963797889364267e-4
ZNF34	1.4668484260199337e-3	1.658684907287054e-4	1.725585379655425e-4	5.619729811866738e-4
ZNF341	2.297244867906196e-3	4.311549607138714e-3	9.097626380025366e-4	2.97958658453286e-4
ZNF343	9.935973885042004e-5	3.97810833211606e-4	8.659527613707851e-5	2.6357835999957636e-4
ZNF345	4.350523189286312e-5	5.6429341437508486e-5	3.526431691605897e-5	2.3428968906293133e-4
ZNF35	2.2563553686228604e-3	5.423605588277607e-4	6.306621161551024e-4	7.771766524579352e-4
ZNF350	1.187212054452282e-3	1.6656966731122305e-4	7.453994167156062e-4	3.726266861571498e-4
ZNF354A	2.269407907101882e-3	2.942236581500661e-3	1.13902692617808e-3	1.353672935426025e-3
ZNF354B	5.104686745129071e-4	7.241892129298847e-5	9.563524888376309e-4	4.2581611956148325e-4
ZNF354C	4.078832920141619e-3	9.70567690992253e-4	8.525525133337587e-3	8.90701177017162e-4
ZNF37A	1.0080211803948488e-3	2.997831193224194e-4	5.607676082008775e-4	8.192130802133024e-4
ZNF382	2.5760093075977836e-4	8.286763719247174e-5	6.982158467557641e-4	6.035551327597504e-4
ZNF384	4.226536983238889e-3	3.573153723594567e-3	2.5013449161262018e-3	7.691298224723018e-4
ZNF385D	1.021268767603876e-5	9.483996407131741e-6	1.1389381153799158e-4	3.137507367076846e-5
ZNF394	2.1553898477879195e-3	3.1743329792450637e-3	2.9056432213505658e-3	3.9693225278307435e-3
ZNF396	6.890314356452042e-5	8.389693829217098e-5	2.02870001662588e-4	4.0558677726834736e-5
ZNF398	6.356818399934686e-4	1.0705558241950344e-3	6.253781089008762e-4	9.290166093966377e-4
ZNF41	7.810290123169883e-4	1.2778169238383065e-4	4.209534771315667e-4	4.130001996468025e-4
ZNF410	1.286733310767995e-3	1.2502781054819863e-3	1.6352000115464108e-3	9.132774331618069e-4
ZNF415	2.7308073593742567e-4	7.941404770831146e-5	1.5997618383857778e-4	8.860583067910965e-5
ZNF416	6.671531227978497e-5	3.314933077821312e-5	8.04628762425508e-5	1.1602290624035608e-4
ZNF417	1.0473855770648028e-4	3.6675065428027766e-5	4.3107834334035656e-5	3.843801437881738e-5
ZNF418	8.563870372337611e-4	1.5583375347407718e-4	1.711026297448904e-4	1.7546865979896508e-4
ZNF419	4.6673326089298505e-4	1.5151704551723253e-4	8.038856969583246e-4	5.563311814933075e-4
ZNF423	3.272452838976052e-5	3.50632531541267e-5	4.038176056916115e-5	3.243061933330086e-5
ZNF425	5.882529297277191e-4	1.3620139355421213e-4	1.626274230567682e-4	8.720611273462576e-4
ZNF429	3.456068635049273e-4	9.72630636367915e-5	1.507582321048606e-4	2.6146301437317016e-4
ZNF430	4.1544553570811704e-4	5.365081689544149e-4	6.298888639317698e-4	2.843096075966233e-4
ZNF431	2.7274675258877345e-4	2.657264277664465e-4	5.067610619349755e-4	2.106987197760571e-4
ZNF433	6.991239859219894e-5	8.138432678478184e-5	6.650344619868032e-4	2.3098927122920264e-4
ZNF436	7.197210232323698e-4	1.9608820323358707e-4	2.1685866354309748e-4	1.3808329244070015e-4
ZNF439	7.25892899604527e-5	1.4296593314310952e-4	3.214816863062182e-5	1.034057892712117e-4
ZNF440	2.067759374176211e-4	4.94797662633806e-4	5.336890867868684e-5	1.1702217087502303e-4
ZNF441	8.600789391386916e-5	5.886002535901497e-4	8.289523324540911e-5	9.558795177390264e-5
ZNF443	1.0257061780655666e-4	6.906077042346404e-5	7.725249800511678e-5	8.350360723684088e-5
ZNF444	3.653698144994656e-4	1.3626466027441596e-4	5.687091267896436e-4	5.847139685646254e-4
ZNF449	2.5778791715022083e-5	2.708163714679273e-5	2.448204958679848e-5	5.930223592274908e-5
ZNF45	1.9949684465957783e-3	4.152918548178152e-4	8.75058479219995e-4	1.1423059246671485e-3
ZNF454	6.888553926675986e-5	5.000859814876808e-5	1.7688505974706095e-4	1.3544399721039863e-4
ZNF460	2.927562249753662e-3	4.028036151088458e-3	3.5681611685464713e-3	2.2400785052939303e-3
ZNF467	5.140751487847622e-4	4.574374440942918e-4	5.121921692464727e-4	1.7360745712188125e-3
ZNF468	7.370756679665919e-4	8.49441975320662e-4	3.578147178587934e-4	1.3230851150068828e-4
ZNF479	4.411160118436192e-5	4.926816353063106e-5	6.882664083276867e-5	5.7815905383685356e-5
ZNF480	3.545893426534713e-4	1.8802658278373717e-4	3.785161522737115e-4	5.821445845824285e-4
ZNF483	1.7913382649699375e-4	7.317361906710552e-4	6.257193975207067e-4	1.5707844662690463e-4
ZNF484	1.1795384687994018e-3	2.731831122411055e-3	1.8372129403658789e-3	1.4669747295522175e-3
ZNF485	2.805220902707006e-4	6.528932336555756e-5	3.1128624841438653e-4	4.479613491349451e-4
ZNF486	3.7896185282930894e-4	8.206648040272049e-4	8.104742122618608e-4	1.1430297026667572e-4
ZNF490	9.567169766510489e-4	1.6692291385502446e-3	1.1806378202633564e-3	7.011392326426254e-4
ZNF492	3.174623790084793e-4	2.431600168192183e-4	3.663071057078193e-4	5.170223049538197e-4
ZNF501	3.6908429202021444e-5	1.979051363636382e-5	3.198019996001212e-5	4.4106183414305276e-5
ZNF502	6.586046876866453e-5	4.476908756495337e-5	5.2079732279405205e-5	5.549258480033925e-5
ZNF506	2.851387542094767e-4	3.399962308893135e-4	4.415910535058676e-4	4.471913985507046e-4
ZNF513	8.407197372862837e-5	1.9889353349223553e-4	7.7627620085063e-5	8.225321433592765e-5
ZNF519	6.500515697182088e-4	1.36051523674894e-4	8.736568293719531e-4	7.115628748114787e-4
ZNF521	1.860828208735446e-5	2.34618120281071e-5	2.4528212539879274e-5	2.273036029690963e-5
ZNF524	5.202077139352001e-4	2.5198715225461946e-4	3.176314788421917e-4	3.605554346491331e-4
ZNF525	5.20070283173184e-5	4.502510446513248e-5	5.3477956068275977e-5	5.020448936590535e-5
ZNF527	4.638329561605381e-4	9.84020441003831e-4	5.773398645216737e-4	4.886235729692281e-4
ZNF528	3.9448176655616275e-4	3.46684406317105e-4	1.8463855117431278e-4	2.654102530016671e-4
ZNF530	4.032118292116531e-4	1.2944839547766743e-4	1.575820888488944e-3	2.756248984828094e-4
ZNF534	8.969363297885983e-5	7.69983348599038e-5	1.3843917849317623e-4	7.839694015547184e-5
ZNF540	2.6511172335195462e-5	5.0989554799970636e-5	2.147171339428003e-5	2.421941470911179e-5
ZNF541	1.4978758610804492e-5	1.0350584703818522e-5	1.096650611738593e-5	1.8422685209262293e-5
ZNF543	7.140333529176643e-4	8.079298943442426e-4	1.1109041657035661e-3	8.749009184458872e-4
ZNF547	1.639602799522795e-4	3.520930266562803e-5	3.659368424514589e-5	4.0608705229474795e-5
ZNF548	9.942776221905727e-4	2.1070370019810837e-3	1.2342179691807116e-4	8.577822273818185e-4
ZNF549	1.9436419268705157e-4	4.605850677737412e-5	4.5123468370002195e-4	2.0431270790920777e-4
ZNF550	4.7667527968427127e-4	4.386242604000066e-5	4.328011927959165e-4	3.404950561841675e-4
ZNF552	2.1139392891297696e-4	1.0050845080497684e-4	1.4211654402495884e-4	2.7287649198019688e-5
ZNF554	9.202423181160166e-5	4.966771375945926e-4	2.760118019580974e-4	8.654498968452837e-5
ZNF557	7.909589540643302e-4	3.152721661472243e-3	4.410367438260979e-4	1.4872783851180636e-3
ZNF561	5.993131166969576e-4	9.208033602831238e-5	7.774551642093506e-4	8.908091491022952e-4
ZNF562	1.8191725358776204e-4	9.903207230219259e-5	1.0751155356053123e-4	1.0979292221137345e-4
ZNF563	3.1389358238860174e-4	2.1857473286867801e-4	3.143153818565307e-4	2.3920289575699093e-4
ZNF564	3.261936593881476e-4	4.211976593627045e-4	5.6060252108928963e-5	2.404746946008277e-4
ZNF565	6.282900771872948e-5	1.1397682168736163e-4	7.61938697712507e-4	6.469659442382199e-5
ZNF566	4.687264261713952e-4	2.7066256892897974e-4	8.666634452710513e-5	2.575654119175187e-4
ZNF570	9.869725789292815e-4	1.0072094161422214e-3	1.5895410813715717e-3	8.837440810416209e-4
ZNF571	4.997423741459234e-4	3.391866931220594e-4	7.585208480778828e-4	3.616537745585382e-4
ZNF573	1.3316182750263943e-4	5.058115293845784e-5	1.1101315306094059e-4	6.067817462149497e-5
ZNF574	1.1135837414724434e-3	9.793291001054132e-5	1.0414620574551545e-3	1.186827535063043e-3
ZNF580	1.0764942267753202e-3	7.018954909437862e-4	5.111251450274275e-4	1.9152654431123733e-4
ZNF581	5.319338166661962e-4	5.149187424440282e-4	3.513106202384881e-4	4.8569611747543886e-4
ZNF582	3.28633002796104e-4	4.865027882546185e-5	6.358204132952219e-5	6.355352385688477e-4
ZNF584	5.51989233128249e-4	9.089420741303033e-4	1.1329076388341432e-3	5.033851399656685e-4
ZNF585A	6.604847556764327e-4	3.4778587010202475e-4	2.6578072546552567e-4	4.676118140627762e-4
ZNF586	2.0439166839329812e-3	8.252574670528027e-4	9.940611857207206e-4	1.0637974362949455e-3
ZNF587	1.8429515471266443e-4	2.57781429588451e-4	1.0388552288815854e-4	2.12978962090556e-4
ZNF589	2.4833943032301787e-4	5.1233311132382345e-5	2.9226884881228157e-4	1.6128403165823054e-4
ZNF594	5.742765040676957e-5	5.167486742765967e-5	5.93244355910623e-5	5.1661484159881246e-5
ZNF595	9.594726166072032e-5	2.922150670001328e-4	1.5095968457569957e-3	4.823117071509357e-4
ZNF596	1.6093049512529774e-4	8.823624062146768e-4	2.9340310256161466e-4	1.1052006446179901e-4
ZNF597	2.7412882042863324e-4	3.957204965470288e-5	4.254621665512313e-4	4.4484974342117866e-4
ZNF605	5.791636446842298e-4	3.2566193244656537e-4	7.1826987418522e-5	4.2165488677324244e-4
ZNF610	1.8965446391502053e-4	9.329026824191167e-5	3.5541521092618874e-5	4.06321576309966e-5
ZNF611	8.159533754669618e-4	2.9716629886768605e-4	2.982501845526051e-4	7.854703373001664e-4
ZNF613	1.0198935375633827e-3	2.5764781449669915e-4	1.5800884785723466e-3	7.894234698511964e-4
ZNF614	5.338472288605191e-5	8.592599716137299e-5	4.2992083021587175e-5	6.026200401067638e-5
ZNF615	1.8095056197556098e-4	7.337943681824942e-5	2.3263140201361976e-4	5.944804446059589e-4
ZNF616	4.908749620931288e-5	4.8800147837146e-5	5.0512479368618104e-5	5.1043243601488596e-5
ZNF619	9.704469695539322e-5	7.068910364834579e-5	1.9018366601652288e-4	9.591528019455917e-5
ZNF621	9.278272767481366e-4	1.1232521438517834e-4	7.703775870218251e-4	4.785480360180179e-4
ZNF627	6.932218951405127e-4	6.516741179653392e-4	3.959692508323665e-4	3.2102206625516495e-4
ZNF628	6.29356709402863e-5	2.1810469158194556e-5	1.5731410544006502e-4	2.112092214609759e-5
ZNF641	4.1903382152548194e-4	4.1253320720263534e-4	3.172364294492392e-4	5.165625138915633e-4
ZNF649	2.0294807323457246e-3	3.472888051681768e-4	4.102825562414396e-4	2.8268327934229435e-4
ZNF652	1.9242096625993825e-4	2.1403098255785613e-4	9.79057132477841e-5	3.5386095653813755e-4
ZNF653	7.9696934311632e-5	4.174330956392384e-5	5.783774584911587e-5	3.946543401654323e-5
ZNF655	6.587027906404705e-4	5.704628702524548e-4	6.14309569404183e-4	9.167580277361417e-4
ZNF658	5.632023840660767e-4	1.1633507790017556e-4	1.0929679500565197e-4	1.3860902347646745e-4
ZNF660	4.58764053213911e-5	3.838611115322489e-5	4.285725400914737e-5	8.821010439795191e-5
ZNF662	8.90260881647013e-5	8.317297106974145e-5	7.985867259726932e-5	8.360996826208895e-5
ZNF664	2.6042482957398143e-4	2.6942410727597607e-4	2.1001188381948395e-4	7.781151955235039e-5
ZNF667	1.300717422538105e-4	4.5915958455338833e-4	2.0210842155444882e-4	1.1640078298921265e-4
ZNF669	1.6794998373772263e-4	3.844261634025058e-4	7.705077102046715e-5	1.9173270368647458e-4
ZNF671	2.6233540388187064e-4	5.2381909730752426e-5	3.8449541214515584e-4	8.546790000239896e-5
ZNF674	1.7652631333967957e-4	6.681802097382749e-5	3.828744942848771e-4	4.59957811850522e-5
ZNF675	7.005659791114794e-4	7.255397586529565e-4	5.953197114719446e-4	6.372840961720778e-4
ZNF677	5.994953709406397e-4	2.2969608096297927e-3	1.7332891371945529e-3	1.2383671287915874e-3
ZNF680	1.1195728555524775e-3	1.671914988568861e-4	1.960374058306971e-3	1.1381728665914568e-3
