	Naive	Naive	Naive	Naive	Early_Pre_TFH	Early_Pre_TFH	Early_Pre_TFH	Early_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	GC	GC	GC	GC
ZKSCAN2	2.388460248238844e-2	2.388460248238844e-2	2.388460248238844e-2	2.388460248238844e-2	0.8696572580645161	0.8696572580645161	0.8696572580645161	0.8696572580645161	0.36367110375135336	0.36367110375135336	0.36367110375135336	0.36367110375135336	1.9238558120696636e-3	1.9238558120696636e-3	1.9238558120696636e-3	1.9238558120696636e-3
ZKSCAN3	3.287487420328694e-3	3.287487420328694e-3	3.287487420328694e-3	3.287487420328694e-3	5.342741935483897e-3	5.342741935483897e-3	5.342741935483897e-3	5.342741935483897e-3	5.713011910069421e-2	5.713011910069421e-2	5.713011910069421e-2	5.713011910069421e-2	7.695423248278654e-3	7.695423248278654e-3	7.695423248278654e-3	7.695423248278654e-3
ZKSCAN5	1.9456558201945695e-3	1.9456558201945695e-3	1.9456558201945695e-3	1.9456558201945695e-3	3.7298387096774688e-3	3.7298387096774688e-3	3.7298387096774688e-3	3.7298387096774688e-3	0.12126616139099422	0.12126616139099422	0.12126616139099422	0.12126616139099422	0.0	0.0	0.0	0.0
ZKSCAN7	0.8873532371687354	0.8873532371687354	0.8873532371687354	0.8873532371687354	0.724899193548387	0.724899193548387	0.724899193548387	0.724899193548387	0.971976307241577	0.971976307241577	0.971976307241577	0.971976307241577	1.0	1.0	1.0	1.0
ZNF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4175779667882082e-3	1.4175779667882082e-3	1.4175779667882082e-3	1.4175779667882082e-3
ZNF100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF12	6.642066420664228e-3	6.642066420664228e-3	6.642066420664228e-3	6.642066420664228e-3	6.5524193548387455e-3	6.5524193548387455e-3	6.5524193548387455e-3	6.5524193548387455e-3	1.0190433730336013e-3	1.0190433730336013e-3	1.0190433730336013e-3	1.0190433730336013e-3	0.0	0.0	0.0	0.0
ZNF121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF124	0.0	0.0	0.0	0.0	0.7225806451612904	0.7225806451612904	0.7225806451612904	0.7225806451612904	3.146296414241134e-2	3.146296414241134e-2	3.146296414241134e-2	3.146296414241134e-2	1.4682057513163427e-3	1.4682057513163427e-3	1.4682057513163427e-3	1.4682057513163427e-3
ZNF132	0.0	0.0	0.0	0.0	4.949596774193543e-2	4.949596774193543e-2	4.949596774193543e-2	4.949596774193543e-2	1.3884465957582304e-2	1.3884465957582304e-2	1.3884465957582304e-2	1.3884465957582304e-2	0.0	0.0	0.0	0.0
ZNF134	0.0	0.0	0.0	0.0	6.653225806451668e-3	6.653225806451668e-3	6.653225806451668e-3	6.653225806451668e-3	0.46016177313546913	0.46016177313546913	0.46016177313546913	0.46016177313546913	0.0	0.0	0.0	0.0
ZNF135	0.979939617577994	0.979939617577994	0.979939617577994	0.979939617577994	0.8173387096774194	0.8173387096774194	0.8173387096774194	0.8173387096774194	0.21272530412075663	0.21272530412075663	0.21272530412075663	0.21272530412075663	1.5694613203726115e-3	1.5694613203726115e-3	1.5694613203726115e-3	1.5694613203726115e-3
ZNF136	3.9584032203958675e-3	3.9584032203958675e-3	3.9584032203958675e-3	3.9584032203958675e-3	0.8103830645161291	0.8103830645161291	0.8103830645161291	0.8103830645161291	6.560091713903593e-3	6.560091713903593e-3	6.560091713903593e-3	6.560091713903593e-3	0.0	0.0	0.0	0.0
ZNF140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.388382905547415e-2	2.388382905547415e-2	2.388382905547415e-2	2.388382905547415e-2	0.0	0.0	0.0	0.0
ZNF143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF146	2.348205300234829e-3	2.348205300234829e-3	2.348205300234829e-3	2.348205300234829e-3	1.3205645161290303e-2	1.3205645161290303e-2	1.3205645161290303e-2	1.3205645161290303e-2	4.840456021909412e-3	4.840456021909412e-3	4.840456021909412e-3	4.840456021909412e-3	1.0125556905630217e-3	1.0125556905630217e-3	1.0125556905630217e-3	1.0125556905630217e-3
ZNF148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF154	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9856854838709678	0.9856854838709678	0.9856854838709678	0.9856854838709678	1.1018406470925446e-2	1.1018406470925446e-2	1.1018406470925446e-2	1.1018406470925446e-2	8.353584447144624e-3	8.353584447144624e-3	8.353584447144624e-3	8.353584447144624e-3
ZNF157	0.24542099966454212	0.24542099966454212	0.24542099966454212	0.24542099966454212	6.048387096774244e-4	6.048387096774244e-4	6.048387096774244e-4	6.048387096774244e-4	4.0889115342971794e-2	4.0889115342971794e-2	4.0889115342971794e-2	4.0889115342971794e-2	2.303564196030783e-2	2.303564196030783e-2	2.303564196030783e-2	2.303564196030783e-2
ZNF16	1.2277759141227751e-2	1.2277759141227751e-2	1.2277759141227751e-2	1.2277759141227751e-2	8.63911290322581e-2	8.63911290322581e-2	8.63911290322581e-2	8.63911290322581e-2	2.878797528819821e-2	2.878797528819821e-2	2.878797528819821e-2	2.878797528819821e-2	0.0	0.0	0.0	0.0
ZNF169	0.0	0.0	0.0	0.0	7.399193548387095e-2	7.399193548387095e-2	7.399193548387095e-2	7.399193548387095e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF174	0.9894666219389466	0.9894666219389466	0.9894666219389466	0.9894666219389466	0.0	0.0	0.0	0.0	4.458314757022075e-4	4.458314757022075e-4	4.458314757022075e-4	4.458314757022075e-4	0.0	0.0	0.0	0.0
ZNF175	0.5453874538745387	0.5453874538745387	0.5453874538745387	0.5453874538745387	0.9546370967741935	0.9546370967741935	0.9546370967741935	0.9546370967741935	0.43767912871791603	0.43767912871791603	0.43767912871791603	0.43767912871791603	0.9521567436208992	0.9521567436208992	0.9521567436208992	0.9521567436208992
ZNF177	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9849798387096774	0.9849798387096774	0.9849798387096774	0.9849798387096774	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
ZNF18	3.287487420328694e-3	3.287487420328694e-3	3.287487420328694e-3	3.287487420328694e-3	1.4112903225806939e-3	1.4112903225806939e-3	1.4112903225806939e-3	1.4112903225806939e-3	4.776765811094874e-3	4.776765811094874e-3	4.776765811094874e-3	4.776765811094874e-3	0.0	0.0	0.0	0.0
ZNF180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF181	0.177859778597786	0.177859778597786	0.177859778597786	0.177859778597786	0.46370967741935487	0.46370967741935487	0.46370967741935487	0.46370967741935487	9.935672887077307e-3	9.935672887077307e-3	9.935672887077307e-3	9.935672887077307e-3	0.0	0.0	0.0	0.0
ZNF182	9.39282120093976e-4	9.39282120093976e-4	9.39282120093976e-4	9.39282120093976e-4	0.0	0.0	0.0	0.0	8.980319724858243e-3	8.980319724858243e-3	8.980319724858243e-3	8.980319724858243e-3	0.0	0.0	0.0	0.0
ZNF184	0.9843005702784301	0.9843005702784301	0.9843005702784301	0.9843005702784301	1.018145161290318e-2	1.018145161290318e-2	1.018145161290318e-2	1.018145161290318e-2	1.2738042162918628e-4	1.2738042162918628e-4	1.2738042162918628e-4	1.2738042162918628e-4	2.784528149048171e-3	2.784528149048171e-3	2.784528149048171e-3	2.784528149048171e-3
ZNF189	7.856424018785646e-2	7.856424018785646e-2	7.856424018785646e-2	7.856424018785646e-2	0.5301411290322581	0.5301411290322581	0.5301411290322581	0.5301411290322581	2.6112986433984853e-3	2.6112986433984853e-3	2.6112986433984853e-3	2.6112986433984853e-3	9.41676792223567e-3	9.41676792223567e-3	9.41676792223567e-3	9.41676792223567e-3
ZNF19	0.0	0.0	0.0	0.0	0.7728830645161291	0.7728830645161291	0.7728830645161291	0.7728830645161291	0.9864976753073053	0.9864976753073053	0.9864976753073053	0.9864976753073053	3.0882948562170887e-3	3.0882948562170887e-3	3.0882948562170887e-3	3.0882948562170887e-3
ZNF197	0.7626970815162697	0.7626970815162697	0.7626970815162697	0.7626970815162697	0.31028225806451615	0.31028225806451615	0.31028225806451615	0.31028225806451615	8.852939303229057e-3	8.852939303229057e-3	8.852939303229057e-3	8.852939303229057e-3	0.0	0.0	0.0	0.0
ZNF2	1.0533378061053367e-2	1.0533378061053367e-2	1.0533378061053367e-2	1.0533378061053367e-2	0.5255040322580645	0.5255040322580645	0.5255040322580645	0.5255040322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.776765811094874e-3	4.776765811094874e-3	4.776765811094874e-3	4.776765811094874e-3	0.0	0.0	0.0	0.0
ZNF205	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZNF211	0.9989265347198927	0.9989265347198927	0.9989265347198927	0.9989265347198927	0.5040322580645161	0.5040322580645161	0.5040322580645161	0.5040322580645161	8.630023565377998e-2	8.630023565377998e-2	8.630023565377998e-2	8.630023565377998e-2	1.620089104900746e-3	1.620089104900746e-3	1.620089104900746e-3	1.620089104900746e-3
ZNF213	0.0	0.0	0.0	0.0	6.5524193548387455e-3	6.5524193548387455e-3	6.5524193548387455e-3	6.5524193548387455e-3	1.0126743519521031e-2	1.0126743519521031e-2	1.0126743519521031e-2	1.0126743519521031e-2	2.98703928716082e-3	2.98703928716082e-3	2.98703928716082e-3	2.98703928716082e-3
ZNF214	0.9880576987588058	0.9880576987588058	0.9880576987588058	0.9880576987588058	0.8574596774193548	0.8574596774193548	0.8574596774193548	0.8574596774193548	0.20138844659575827	0.20138844659575827	0.20138844659575827	0.20138844659575827	0.7954131227217497	0.7954131227217497	0.7954131227217497	0.7954131227217497
ZNF217	0.2400536732640054	0.2400536732640054	0.2400536732640054	0.2400536732640054	0.7901209677419355	0.7901209677419355	0.7901209677419355	0.7901209677419355	1.6241003757722416e-2	1.6241003757722416e-2	1.6241003757722416e-2	1.6241003757722416e-2	6.0753341433779084e-3	6.0753341433779084e-3	6.0753341433779084e-3	6.0753341433779084e-3
ZNF219	0.0	0.0	0.0	0.0	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.191006942232975e-2	1.191006942232975e-2	1.191006942232975e-2	1.191006942232975e-2	0.0	0.0	0.0	0.0
ZNF22	0.0	0.0	0.0	0.0	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF222	0.823750419322375	0.823750419322375	0.823750419322375	0.823750419322375	0.9676411290322581	0.9676411290322581	0.9676411290322581	0.9676411290322581	0.9960512069294949	0.9960512069294949	0.9960512069294949	0.9960512069294949	0.874341838801134	0.874341838801134	0.874341838801134	0.874341838801134
ZNF223	8.513921502851396e-2	8.513921502851396e-2	8.513921502851396e-2	8.513921502851396e-2	2.8225806451612878e-2	2.8225806451612878e-2	2.8225806451612878e-2	2.8225806451612878e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF224	1.0	1.0	1.0	1.0	7.701612903225807e-2	7.701612903225807e-2	7.701612903225807e-2	7.701612903225807e-2	0.18648493726514237	0.18648493726514237	0.18648493726514237	0.18648493726514237	0.20889023896314296	0.20889023896314296	0.20889023896314296	0.20889023896314296
ZNF23	0.0	0.0	0.0	0.0	1.018145161290318e-2	1.018145161290318e-2	1.018145161290318e-2	1.018145161290318e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF232	0.6224756793022476	0.6224756793022476	0.6224756793022476	0.6224756793022476	0.9981854838709677	0.9981854838709677	0.9981854838709677	0.9981854838709677	0.9996178587351124	0.9996178587351124	0.9996178587351124	0.9996178587351124	1.0	1.0	1.0	1.0
ZNF236	0.46782958738678293	0.46782958738678293	0.46782958738678293	0.46782958738678293	0.6779233870967742	0.6779233870967742	0.6779233870967742	0.6779233870967742	0.48417298261257247	0.48417298261257247	0.48417298261257247	0.48417298261257247	6.004455245038476e-2	6.004455245038476e-2	6.004455245038476e-2	6.004455245038476e-2
ZNF24	0.0	0.0	0.0	0.0	8.719758064516125e-2	8.719758064516125e-2	8.719758064516125e-2	8.719758064516125e-2	4.458314757021853e-3	4.458314757021853e-3	4.458314757021853e-3	4.458314757021853e-3	0.0	0.0	0.0	0.0
ZNF248	1.268030862126801e-2	1.268030862126801e-2	1.268030862126801e-2	1.268030862126801e-2	0.9953629032258065	0.9953629032258065	0.9953629032258065	0.9953629032258065	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.602926285945727	0.602926285945727	0.602926285945727	0.602926285945727
ZNF250	5.367326400537165e-4	5.367326400537165e-4	5.367326400537165e-4	5.367326400537165e-4	9.56653225806452e-2	9.56653225806452e-2	9.56653225806452e-2	9.56653225806452e-2	3.948793070505108e-3	3.948793070505108e-3	3.948793070505108e-3	3.948793070505108e-3	3.0882948562170887e-3	3.0882948562170887e-3	3.0882948562170887e-3	3.0882948562170887e-3
ZNF254	1.0	1.0	1.0	1.0	0.9936491935483871	0.9936491935483871	0.9936491935483871	0.9936491935483871	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
ZNF257	5.8369674605837085e-3	5.8369674605837085e-3	5.8369674605837085e-3	5.8369674605837085e-3	0.5868951612903226	0.5868951612903226	0.5868951612903226	0.5868951612903226	0.18412839946500226	0.18412839946500226	0.18412839946500226	0.18412839946500226	0.7814398541919806	0.7814398541919806	0.7814398541919806	0.7814398541919806
ZNF26	3.8242200603824106e-3	3.8242200603824106e-3	3.8242200603824106e-3	3.8242200603824106e-3	5.342741935483897e-3	5.342741935483897e-3	5.342741935483897e-3	5.342741935483897e-3	1.929813387682311e-2	1.929813387682311e-2	1.929813387682311e-2	1.929813387682311e-2	9.113001215066419e-4	9.113001215066419e-4	9.113001215066419e-4	9.113001215066419e-4
ZNF260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF263	0.0	0.0	0.0	0.0	6.048387096774244e-4	6.048387096774244e-4	6.048387096774244e-4	6.048387096774244e-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF264	2.1402214022140265e-2	2.1402214022140265e-2	2.1402214022140265e-2	2.1402214022140265e-2	0.6016129032258064	0.6016129032258064	0.6016129032258064	0.6016129032258064	0.3010636265206038	0.3010636265206038	0.3010636265206038	0.3010636265206038	3.7464560550830583e-3	3.7464560550830583e-3	3.7464560550830583e-3	3.7464560550830583e-3
ZNF266	5.501509560550177e-3	5.501509560550177e-3	5.501509560550177e-3	5.501509560550177e-3	0.0	0.0	0.0	0.0	0.3670466849245271	0.3670466849245271	0.3670466849245271	0.3670466849245271	0.0	0.0	0.0	0.0
ZNF267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF273	4.8976853404897325e-3	4.8976853404897325e-3	4.8976853404897325e-3	4.8976853404897325e-3	0.9763104838709677	0.9763104838709677	0.9763104838709677	0.9763104838709677	0.6124450671931725	0.6124450671931725	0.6124450671931725	0.6124450671931725	1.0125556905630217e-3	1.0125556905630217e-3	1.0125556905630217e-3	1.0125556905630217e-3
ZNF274	0.0	0.0	0.0	0.0	1.0080645161290036e-3	1.0080645161290036e-3	1.0080645161290036e-3	1.0080645161290036e-3	1.6559454811795327e-3	1.6559454811795327e-3	1.6559454811795327e-3	1.6559454811795327e-3	0.0	0.0	0.0	0.0
ZNF28	0.0	0.0	0.0	0.0	4.233870967741971e-3	4.233870967741971e-3	4.233870967741971e-3	4.233870967741971e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF280A	1.0	1.0	1.0	1.0	0.9955645161290323	0.9955645161290323	0.9955645161290323	0.9955645161290323	0.9993630978918541	0.9993630978918541	0.9993630978918541	0.9993630978918541	1.0	1.0	1.0	1.0
ZNF281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF282	0.0	0.0	0.0	0.0	1.2096774193548487e-3	1.2096774193548487e-3	1.2096774193548487e-3	1.2096774193548487e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF284	0.5390137537739014	0.5390137537739014	0.5390137537739014	0.5390137537739014	0.7806451612903226	0.7806451612903226	0.7806451612903226	0.7806451612903226	0.9894911152155914	0.9894911152155914	0.9894911152155914	0.9894911152155914	1.0	1.0	1.0	1.0
ZNF285	1.0	1.0	1.0	1.0	0.9981854838709677	0.9981854838709677	0.9981854838709677	0.9981854838709677	0.9982803643080058	0.9982803643080058	0.9982803643080058	0.9982803643080058	1.0	1.0	1.0	1.0
ZNF296	1.878564240187841e-3	1.878564240187841e-3	1.878564240187841e-3	1.878564240187841e-3	0.14022177419354842	0.14022177419354842	0.14022177419354842	0.14022177419354842	6.3053308706452205e-3	6.3053308706452205e-3	6.3053308706452205e-3	6.3053308706452205e-3	0.9988861887403807	0.9988861887403807	0.9988861887403807	0.9988861887403807
ZNF3	7.695404226769542e-2	7.695404226769542e-2	7.695404226769542e-2	7.695404226769542e-2	0.9952620967741935	0.9952620967741935	0.9952620967741935	0.9952620967741935	3.948793070505108e-3	3.948793070505108e-3	3.948793070505108e-3	3.948793070505108e-3	1.2150668286755595e-3	1.2150668286755595e-3	1.2150668286755595e-3	1.2150668286755595e-3
ZNF30	0.0	0.0	0.0	0.0	1.4112903225806939e-3	1.4112903225806939e-3	1.4112903225806939e-3	1.4112903225806939e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF302	8.654813820865526e-3	8.654813820865526e-3	8.654813820865526e-3	8.654813820865526e-3	0.217741935483871	0.217741935483871	0.217741935483871	0.217741935483871	0.3924590790395516	0.3924590790395516	0.3924590790395516	0.3924590790395516	1.2150668286755595e-3	1.2150668286755595e-3	1.2150668286755595e-3	1.2150668286755595e-3
ZNF304	7.111707480711216e-3	7.111707480711216e-3	7.111707480711216e-3	7.111707480711216e-3	6.048387096774244e-3	6.048387096774244e-3	6.048387096774244e-3	6.048387096774244e-3	6.050570027386737e-3	6.050570027386737e-3	6.050570027386737e-3	6.050570027386737e-3	2.1263669501823124e-3	2.1263669501823124e-3	2.1263669501823124e-3	2.1263669501823124e-3
ZNF311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF316	8.45353908084534e-3	8.45353908084534e-3	8.45353908084534e-3	8.45353908084534e-3	0.9204637096774193	0.9204637096774193	0.9204637096774193	0.9204637096774193	0.6947328195656328	0.6947328195656328	0.6947328195656328	0.6947328195656328	4.612191170514379e-2	4.612191170514379e-2	4.612191170514379e-2	4.612191170514379e-2
ZNF317	1.878564240187841e-3	1.878564240187841e-3	1.878564240187841e-3	1.878564240187841e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF32	2.1670580342167067e-2	2.1670580342167067e-2	2.1670580342167067e-2	2.1670580342167067e-2	0.11108870967741935	0.11108870967741935	0.11108870967741935	0.11108870967741935	0.3428444048149799	0.3428444048149799	0.3428444048149799	0.3428444048149799	5.569056298096342e-3	5.569056298096342e-3	5.569056298096342e-3	5.569056298096342e-3
ZNF320	0.0	0.0	0.0	0.0	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	1.3374944271065115e-3	1.3374944271065115e-3	1.3374944271065115e-3	1.3374944271065115e-3	5.0627784528134434e-5	5.0627784528134434e-5	5.0627784528134434e-5	5.0627784528134434e-5
ZNF322	6.105333780610511e-3	6.105333780610511e-3	6.105333780610511e-3	6.105333780610511e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF324B	1.0	1.0	1.0	1.0	0.9944556451612904	0.9944556451612904	0.9944556451612904	0.9944556451612904	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.2049918995544755	0.2049918995544755	0.2049918995544755	0.2049918995544755
ZNF329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.095216865167451e-4	5.095216865167451e-4	5.095216865167451e-4	5.095216865167451e-4	0.0	0.0	0.0	0.0
ZNF331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF333	0.0	0.0	0.0	0.0	1.3104838709677713e-3	1.3104838709677713e-3	1.3104838709677713e-3	1.3104838709677713e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF335	0.0	0.0	0.0	0.0	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF337	5.3673264005367205e-3	5.3673264005367205e-3	5.3673264005367205e-3	5.3673264005367205e-3	0.6375	0.6375	0.6375	0.6375	1.0	1.0	1.0	1.0	8.809234507897945e-3	8.809234507897945e-3	8.809234507897945e-3	8.809234507897945e-3
ZNF33A	4.092586380409213e-3	4.092586380409213e-3	4.092586380409213e-3	4.092586380409213e-3	9.979838709677447e-3	9.979838709677447e-3	9.979838709677447e-3	9.979838709677447e-3	3.6303420164320865e-3	3.6303420164320865e-3	3.6303420164320865e-3	3.6303420164320865e-3	0.0	0.0	0.0	0.0
ZNF33B	7.440456222744041e-2	7.440456222744041e-2	7.440456222744041e-2	7.440456222744041e-2	0.1342741935483871	0.1342741935483871	0.1342741935483871	0.1342741935483871	6.872173746895105e-2	6.872173746895105e-2	6.872173746895105e-2	6.872173746895105e-2	0.2735925475901174	0.2735925475901174	0.2735925475901174	0.2735925475901174
ZNF34	7.983898020798352e-3	7.983898020798352e-3	7.983898020798352e-3	7.983898020798352e-3	0.9630040322580645	0.9630040322580645	0.9630040322580645	0.9630040322580645	8.02496656263929e-3	8.02496656263929e-3	8.02496656263929e-3	8.02496656263929e-3	0.0	0.0	0.0	0.0
ZNF341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF343	0.0	0.0	0.0	0.0	0.23911290322580647	0.23911290322580647	0.23911290322580647	0.23911290322580647	0.0	0.0	0.0	0.0	2.5820170109356333e-3	2.5820170109356333e-3	2.5820170109356333e-3	2.5820170109356333e-3
ZNF345	7.983898020798352e-3	7.983898020798352e-3	7.983898020798352e-3	7.983898020798352e-3	0.9852822580645161	0.9852822580645161	0.9852822580645161	0.9852822580645161	0.4243041844468505	0.4243041844468505	0.4243041844468505	0.4243041844468505	1.0	1.0	1.0	1.0
ZNF35	2.348205300234829e-3	2.348205300234829e-3	2.348205300234829e-3	2.348205300234829e-3	2.2177419354838523e-3	2.2177419354838523e-3	2.2177419354838523e-3	2.2177419354838523e-3	3.757722438061273e-3	3.757722438061273e-3	3.757722438061273e-3	3.757722438061273e-3	0.0	0.0	0.0	0.0
ZNF350	6.3066085206306965e-3	6.3066085206306965e-3	6.3066085206306965e-3	6.3066085206306965e-3	2.9233870967741993e-3	2.9233870967741993e-3	2.9233870967741993e-3	2.9233870967741993e-3	4.967836443538598e-3	4.967836443538598e-3	4.967836443538598e-3	4.967836443538598e-3	0.0	0.0	0.0	0.0
ZNF354A	1.583361288158336e-2	1.583361288158336e-2	1.583361288158336e-2	1.583361288158336e-2	0.21219758064516125	0.21219758064516125	0.21219758064516125	0.21219758064516125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF354B	0.19577323045957729	0.19577323045957729	0.19577323045957729	0.19577323045957729	0.34012096774193545	0.34012096774193545	0.34012096774193545	0.34012096774193545	1.0	1.0	1.0	1.0	1.0125556905629773e-2	1.0125556905629773e-2	1.0125556905629773e-2	1.0125556905629773e-2
ZNF354C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF37A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF382	5.702784300570252e-3	5.702784300570252e-3	5.702784300570252e-3	5.702784300570252e-3	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	0.9242723393414433	0.9242723393414433	0.9242723393414433	0.9242723393414433	8.252328878088244e-3	8.252328878088244e-3	8.252328878088244e-3	8.252328878088244e-3
ZNF384	7.111707480711216e-3	7.111707480711216e-3	7.111707480711216e-3	7.111707480711216e-3	1.612903225806428e-3	1.612903225806428e-3	1.612903225806428e-3	1.612903225806428e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF385D	0.5425025159342503	0.5425025159342503	0.5425025159342503	0.5425025159342503	5.645161290322553e-3	5.645161290322553e-3	5.645161290322553e-3	5.645161290322553e-3	0.10795490733074331	0.10795490733074331	0.10795490733074331	0.10795490733074331	1.0	1.0	1.0	1.0
ZNF394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF396	1.0	1.0	1.0	1.0	0.12318548387096773	0.12318548387096773	0.12318548387096773	0.12318548387096773	0.5414304821348959	0.5414304821348959	0.5414304821348959	0.5414304821348959	0.9903807209396517	0.9903807209396517	0.9903807209396517	0.9903807209396517
ZNF398	0.0	0.0	0.0	0.0	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF41	9.191546460919131e-3	9.191546460919131e-3	9.191546460919131e-3	9.191546460919131e-3	0.2949596774193548	0.2949596774193548	0.2949596774193548	0.2949596774193548	0.29730590408254254	0.29730590408254254	0.29730590408254254	0.29730590408254254	0.0	0.0	0.0	0.0
ZNF410	6.709158000672844e-5	6.709158000672844e-5	6.709158000672844e-5	6.709158000672844e-5	0.2642137096774193	0.2642137096774193	0.2642137096774193	0.2642137096774193	1.1782689000700564e-2	1.1782689000700564e-2	1.1782689000700564e-2	1.1782689000700564e-2	0.0	0.0	0.0	0.0
